operator_id,month,plan_tier,casino_ggr_usd,sports_ggr_usd,total_ggr_usd,net_software_revenue_usd,monthly_license_fee_usd,active_players,new_registrations,deposits_count,total_deposits_usd,bonus_cost_usd
OP0058,2023-11,Growth,89348.73,48110.85,137459.58,24365.36,7500,1624,164,781,124236.93,12736.87
OP0058,2023-12,Growth,89132.11,47994.21,137126.32,26751.33,7500,3488,596,1763,133462.02,5911.67
OP0058,2024-01,Growth,100637.38,54189.36,154826.74,31013.2,7500,896,50,290,84293.12,7080.06
OP0058,2024-02,Growth,92797.13,49967.68,142764.81,20259.56,7500,4160,550,1838,473187.7,9670.4
OP0058,2024-03,Growth,106767.86,57490.39,164258.25,24607.07,7500,650,67,352,38070.94,14618.14
OP0058,2024-04,Growth,83860.6,45155.71,129016.31,22227.29,7500,3353,263,2089,154628.05,10020.3
OP0058,2024-05,Growth,84762.29,45641.24,130403.53,26780.74,7500,4701,534,2143,415631.2,7120.23
OP0058,2024-06,Growth,104296.68,56159.75,160456.43,34676.69,7500,4960,415,1503,476619.6,8628.04
OP0058,2024-07,Growth,89332.48,48102.1,137434.58,19907.02,7500,4103,327,2738,98037.5,9629.41
OP0058,2024-08,Growth,98200.7,52877.3,151078.0,25692.09,7500,3252,490,1876,141873.09,6414.9
OP0058,2024-09,Growth,93053.08,50105.5,143158.58,25610.76,7500,4319,499,2220,436359.93,8673.39
OP0058,2024-10,Growth,111982.88,60298.48,172281.36,34291.51,7500,4463,542,1960,198319.88,13616.76
OP0058,2024-11,Growth,107939.81,58121.43,166061.24,34694.14,7500,3269,464,1531,184514.29,12817.86
OP0058,2024-12,Growth,108051.86,58181.77,166233.63,24477.3,7500,3821,544,1506,400337.37,15555.13
OP0059,2024-03,Growth,82280.51,44304.89,126585.4,27023.77,7500,491,34,322,21216.67,5902.8
OP0059,2024-04,Growth,69408.38,37373.74,106782.12,17530.47,7500,4974,406,2033,203973.21,6732.48
OP0059,2024-05,Growth,68002.9,36616.95,104619.85,17549.59,7500,4876,831,1694,417727.01,5078.7
OP0059,2024-06,Growth,70612.95,38022.35,108635.3,23379.88,7500,1090,199,393,100172.82,8487.37
OP0059,2024-07,Growth,66772.21,35954.27,102726.48,16405.14,7500,3763,382,2078,299827.84,5071.3
OP0059,2024-08,Growth,89440.06,48160.03,137600.09,28816.29,7500,2066,143,685,139550.63,12617.88
OP0059,2024-09,Growth,69370.61,37353.4,106724.01,21277.18,7500,2708,440,1362,229178.57,9195.59
OP0059,2024-10,Growth,83356.92,44884.49,128241.41,18899.42,7500,3027,428,2052,241318.12,7844.44
OP0059,2024-11,Growth,87625.1,47182.75,134807.85,19946.28,7500,4213,654,1312,235468.33,8233.01
OP0059,2024-12,Growth,68335.7,36796.15,105131.85,19735.28,7500,4188,717,2317,169393.93,9695.23
OP0060,2024-03,Growth,35940.07,19352.35,55292.42,11638.23,7500,2300,287,1367,232945.57,2924.97
OP0060,2024-04,Growth,32740.13,17629.3,50369.43,9040.81,7500,882,156,453,30640.21,2911.64
OP0060,2024-05,Growth,31909.17,17181.86,49091.03,6871.45,7500,571,111,345,37938.1,3556.66
OP0060,2024-06,Growth,27548.54,14833.83,42382.37,8787.89,7500,457,70,153,22235.14,2838.62
OP0060,2024-07,Growth,43446.64,23394.35,66840.99,9315.32,7500,4241,750,2310,466565.12,2905.7
OP0060,2024-08,Growth,30063.13,16187.84,46250.97,5979.92,7500,3157,177,2146,166656.9,2207.93
OP0060,2024-09,Growth,33111.84,17829.45,50941.29,10764.17,7500,3723,413,2601,312601.78,2765.65
OP0060,2024-10,Growth,38261.24,20602.21,58863.45,12038.8,7500,1254,152,849,29004.14,2750.59
OP0060,2024-11,Growth,36874.79,19855.66,56730.45,11117.92,7500,1026,155,526,101309.47,5197.0
OP0060,2024-12,Growth,29743.88,16015.94,45759.82,8136.1,7500,1033,186,484,67787.97,3314.83
OP0061,2023-11,Starter,7001.12,3769.83,10770.95,2283.18,2500,1076,156,742,123438.19,970.87
OP0061,2023-12,Starter,6791.93,3657.19,10449.12,2087.66,2500,1299,105,699,119093.78,750.14
OP0061,2024-01,Starter,7148.17,3849.02,10997.19,1982.21,2500,1199,175,648,137155.05,756.03
OP0061,2024-02,Starter,7874.07,4239.89,12113.96,1965.48,2500,201,15,80,18893.04,1178.53
OP0061,2024-03,Starter,7220.17,3887.78,11107.95,1488.36,2500,1320,216,521,123872.24,449.09
OP0061,2024-04,Starter,6497.61,3498.71,9996.32,1353.39,2500,276,17,177,30283.53,991.9
OP0061,2024-05,Starter,6977.42,3757.07,10734.49,1365.3,2500,828,126,391,72716.49,899.13
OP0061,2024-06,Starter,6035.86,3250.08,9285.94,1480.34,2500,1200,213,593,73120.88,918.15
OP0061,2024-07,Starter,7788.22,4193.65,11981.87,1574.76,2500,277,35,133,6888.04,880.74
OP0061,2024-08,Starter,6477.63,3487.95,9965.58,1983.4,2500,1068,56,408,71096.42,751.2
OP0061,2024-09,Starter,5856.7,3153.61,9010.31,1434.54,2500,151,14,93,17886.95,489.64
OP0061,2024-10,Starter,7171.53,3861.59,11033.12,1362.54,2500,364,22,159,42732.76,689.14
OP0061,2024-11,Starter,6152.09,3312.67,9464.76,1814.1,2500,53,9,21,2851.08,884.23
OP0061,2024-12,Starter,5112.67,2752.98,7865.65,1526.08,2500,414,33,270,42549.47,375.51
OP0062,2024-05,Growth,27566.05,14843.25,42409.3,6375.93,7500,1087,205,389,37702.99,2726.9
OP0062,2024-06,Growth,25928.19,13961.34,39889.53,8503.9,7500,3929,522,1258,268728.13,2553.33
OP0062,2024-07,Growth,31465.83,16943.14,48408.97,8550.3,7500,280,35,194,24081.97,3588.58
OP0062,2024-08,Growth,28945.67,15586.13,44531.8,9200.8,7500,4659,765,2790,366179.56,2436.32
OP0062,2024-09,Growth,23295.94,12543.97,35839.9,7813.99,7500,255,20,84,9001.09,3522.53
OP0062,2024-10,Growth,34050.8,18335.05,52385.85,11219.19,7500,1345,152,536,122367.73,2955.15
OP0062,2024-11,Growth,24797.75,13352.63,38150.38,5771.91,7500,185,11,111,14511.85,1659.03
OP0062,2024-12,Growth,22441.11,12083.68,34524.79,6882.89,7500,4444,438,2124,511830.69,1709.87
OP0063,2023-05,Starter,21015.25,11315.91,32331.16,5935.37,2500,1160,215,555,67471.64,2236.37
OP0063,2023-06,Starter,28346.09,15263.28,43609.37,7225.35,2500,519,100,320,26662.45,3886.58
OP0063,2023-07,Starter,30991.92,16687.96,47679.88,9265.06,2500,646,83,432,39975.46,3106.05
OP0063,2023-08,Starter,28838.61,15528.48,44367.09,6360.25,2500,186,17,104,4025.91,3321.16
OP0063,2023-09,Starter,26985.84,14530.84,41516.68,8482.46,2500,768,56,254,64879.12,1755.19
OP0063,2023-10,Starter,29967.33,16136.26,46103.59,9268.7,2500,956,180,548,67242.69,2117.07
OP0063,2023-11,Starter,27939.34,15044.26,42983.6,8591.85,2500,856,127,322,61857.95,4092.41
OP0063,2023-12,Starter,30652.38,16505.12,47157.5,8683.21,2500,1128,220,716,82981.69,4644.98
OP0063,2024-01,Starter,27376.0,14740.93,42116.93,5194.33,2500,338,18,197,8588.74,3552.87
OP0063,2024-02,Starter,25892.2,13941.96,39834.16,7450.09,2500,1497,201,617,69442.74,3530.01
OP0063,2024-03,Starter,23690.05,12756.18,36446.23,5034.1,2500,750,126,516,81337.41,2147.19
OP0063,2024-04,Starter,31041.52,16714.66,47756.18,8846.21,2500,1461,131,586,75608.43,3087.42
OP0063,2024-05,Starter,26938.52,14505.36,41443.88,8929.15,2500,858,161,591,96352.93,3534.76
OP0063,2024-06,Starter,21480.52,11566.44,33046.96,7023.03,2500,1154,104,771,105256.57,2893.1
OP0063,2024-07,Starter,30300.55,16315.68,46616.23,9767.69,2500,1343,217,507,36786.39,1883.14
OP0063,2024-08,Starter,33376.17,17971.79,51347.96,10981.75,2500,936,96,336,89688.62,3056.66
OP0063,2024-09,Starter,26505.09,14271.97,40777.06,5578.4,2500,880,103,541,43878.02,1950.36
OP0063,2024-10,Starter,31978.38,17219.13,49197.51,9446.95,2500,1287,149,570,100357.47,2808.73
OP0063,2024-11,Starter,20305.03,10933.48,31238.51,4011.35,2500,163,15,101,10225.99,2853.79
OP0063,2024-12,Starter,21687.0,11677.61,33364.61,5377.12,2500,795,79,267,19395.85,3150.88
OP0064,2023-01,Starter,8957.42,4823.23,13780.65,2275.13,2500,803,146,487,63024.74,1069.94
OP0064,2023-02,Starter,9089.9,4894.56,13984.46,1934.13,2500,1329,122,553,78471.58,1156.63
OP0064,2023-03,Starter,6862.03,3694.94,10556.97,1516.88,2500,1438,250,808,141304.15,1043.71
OP0064,2023-04,Starter,9081.31,4889.94,13971.25,1887.33,2500,1264,122,512,140658.19,678.78
OP0064,2023-05,Starter,8423.1,4535.52,12958.62,1806.84,2500,778,90,277,87720.92,1280.94
OP0064,2023-06,Starter,9164.95,4934.98,14099.93,2349.37,2500,1056,209,502,62978.88,580.4
OP0064,2023-07,Starter,8648.81,4657.05,13305.86,2656.63,2500,1385,76,914,83561.91,1048.91
OP0064,2023-08,Starter,9820.58,5288.01,15108.59,1861.62,2500,462,53,192,51322.26,714.53
OP0064,2023-09,Starter,6674.9,3594.17,10269.07,2170.01,2500,201,24,132,11197.88,637.55
OP0064,2023-10,Starter,8072.89,4346.94,12419.83,2215.93,2500,1048,141,493,24203.8,958.25
OP0064,2023-11,Starter,8309.01,4474.08,12783.09,1888.2,2500,500,91,186,26211.25,1069.87
OP0064,2023-12,Starter,8741.08,4706.73,13447.81,2822.38,2500,857,108,575,61431.79,781.77
OP0064,2024-01,Starter,7669.01,4129.47,11798.48,2560.43,2500,1148,225,381,88848.4,1049.32
OP0064,2024-02,Starter,8768.84,4721.68,13490.52,2852.27,2500,365,45,227,28469.25,781.73
OP0064,2024-03,Starter,7332.08,3948.04,11280.12,1954.49,2500,67,7,21,6316.4,629.31
OP0064,2024-04,Starter,7710.78,4151.96,11862.74,1439.13,2500,339,58,226,18657.79,551.35
OP0064,2024-05,Starter,8064.97,4342.68,12407.65,2608.78,2500,885,143,460,49981.31,996.45
OP0064,2024-06,Starter,9231.18,4970.63,14201.81,2559.51,2500,329,28,224,23440.14,1272.95
OP0064,2024-07,Starter,7313.31,3937.94,11251.25,1824.23,2500,733,58,413,41669.04,539.85
OP0064,2024-08,Starter,7983.68,4298.91,12282.59,1863.09,2500,374,35,112,15935.48,858.09
OP0064,2024-09,Starter,8859.73,4770.63,13630.36,2585.79,2500,219,43,122,8377.81,649.72
OP0064,2024-10,Starter,9292.75,5003.79,14296.54,3024.29,2500,765,48,259,85884.73,658.55
OP0064,2024-11,Starter,9947.7,5356.46,15304.16,1891.24,2500,813,66,460,45866.64,1421.75
OP0064,2024-12,Starter,8159.23,4393.43,12552.66,2351.73,2500,261,30,86,8070.82,660.52
OP0065,2023-01,Starter,9754.03,5252.17,15006.2,2418.73,2500,492,95,300,26253.63,1464.43
OP0065,2023-02,Starter,10491.62,5649.33,16140.95,2613.59,2500,465,61,258,46587.31,1525.06
OP0065,2023-03,Starter,8961.74,4825.55,13787.3,2569.19,2500,795,137,406,21350.5,1259.68
OP0065,2023-04,Starter,9172.9,4939.25,14112.15,2868.49,2500,1343,118,404,93842.35,769.4
OP0065,2023-05,Starter,9738.57,5243.85,14982.42,3205.04,2500,640,121,249,43315.73,1316.11
OP0065,2023-06,Starter,9388.51,5055.35,14443.86,2997.98,2500,668,119,322,59727.12,638.7
OP0065,2023-07,Starter,11282.81,6075.36,17358.17,3441.34,2500,867,82,321,75730.27,1698.31
OP0065,2023-08,Starter,10153.72,5467.39,15621.11,1891.74,2500,925,86,599,95817.25,1106.05
OP0065,2023-09,Starter,8410.86,4528.93,12939.79,2602.4,2500,1090,152,447,89940.94,934.08
OP0065,2023-10,Starter,7051.97,3797.22,10849.19,2225.93,2500,419,83,270,33143.95,1007.88
OP0065,2023-11,Starter,9483.36,5106.43,14589.79,1896.43,2500,164,32,71,15294.92,823.63
OP0065,2023-12,Starter,7998.32,4306.78,12305.1,1899.08,2500,257,25,177,28164.65,677.39
OP0065,2024-01,Starter,9800.78,5277.34,15078.12,2709.25,2500,1134,185,467,49944.73,660.06
OP0065,2024-02,Starter,9498.03,5114.33,14612.36,1870.15,2500,705,133,245,51203.08,1095.68
OP0065,2024-03,Starter,7269.13,3914.15,11183.28,1582.98,2500,1097,200,448,68190.1,594.23
OP0065,2024-04,Starter,10212.65,5499.12,15711.77,2767.69,2500,807,106,352,26936.67,1244.43
OP0065,2024-05,Starter,8108.2,4365.95,12474.15,1713.78,2500,1222,63,840,55258.04,1018.61
OP0065,2024-06,Starter,10565.09,5688.9,16253.99,1951.4,2500,71,8,30,7697.88,1311.44
OP0065,2024-07,Starter,8055.44,4337.55,12392.99,2327.17,2500,310,51,190,7222.45,634.54
OP0065,2024-08,Starter,8506.13,4580.22,13086.35,2148.54,2500,929,178,480,64673.31,1231.56
OP0065,2024-09,Starter,8564.41,4611.61,13176.02,1767.35,2500,919,81,454,78263.67,865.03
OP0065,2024-10,Starter,11555.57,6222.23,17777.8,3448.35,2500,1130,163,409,73604.57,1269.65
OP0065,2024-11,Starter,8517.78,4586.5,13104.28,2311.56,2500,944,122,537,58105.64,781.14
OP0065,2024-12,Starter,9318.12,5017.45,14335.57,2947.9,2500,1189,74,592,116748.61,955.24
OP0066,2023-03,Growth,67584.48,36391.64,103976.12,21115.47,7500,4915,709,2032,203911.22,7859.22
OP0066,2023-04,Growth,59808.24,32204.44,92012.68,19765.3,7500,1010,88,651,94912.35,3781.82
OP0066,2023-05,Growth,69069.39,37191.21,106260.6,20642.68,7500,2739,179,898,196360.97,10011.25
OP0066,2023-06,Growth,60846.51,32763.51,93610.02,11936.3,7500,1809,338,552,192585.33,5902.59
OP0066,2023-07,Growth,56378.25,30357.52,86735.77,16771.95,7500,2478,393,829,96038.86,6624.45
OP0066,2023-08,Growth,80484.76,43337.94,123822.7,20762.12,7500,852,80,350,38658.66,10050.16
OP0066,2023-09,Growth,63138.58,33997.69,97136.27,13391.26,7500,3103,215,1788,148135.06,5715.28
OP0066,2023-10,Growth,76120.97,40988.21,117109.18,24721.57,7500,1269,212,854,88684.46,6720.85
OP0066,2023-11,Growth,65142.62,35076.8,100219.42,20762.85,7500,2135,285,938,177899.37,6799.03
OP0066,2023-12,Growth,55152.73,29697.63,84850.36,12015.54,7500,4809,663,2448,123142.55,5822.53
OP0066,2024-01,Growth,67199.11,36184.14,103383.25,19598.79,7500,84,8,32,6203.5,4792.44
OP0066,2024-02,Growth,76881.84,41397.92,118279.76,25826.11,7500,3853,491,1349,270689.66,9334.29
OP0066,2024-03,Growth,62528.15,33669.0,96197.15,12090.85,7500,1754,229,1048,207184.9,8996.92
OP0066,2024-04,Growth,63572.06,34231.11,97803.17,17272.5,7500,3861,308,2543,402855.29,5624.28
OP0066,2024-05,Growth,63802.86,34355.39,98158.25,14995.08,7500,4997,592,1917,238788.5,8215.7
OP0066,2024-06,Growth,75503.19,40655.56,116158.75,25397.18,7500,3016,386,1269,320138.21,8154.76
OP0066,2024-07,Growth,70748.7,38095.46,108844.16,16945.27,7500,2501,444,1728,145063.96,8409.4
OP0066,2024-08,Growth,70509.32,37966.56,108475.88,20028.9,7500,4032,588,2747,291822.8,9893.68
OP0066,2024-09,Growth,75503.39,40655.67,116159.06,19073.47,7500,4738,353,2897,548063.46,10479.73
OP0066,2024-10,Growth,66042.65,35561.43,101604.08,17770.67,7500,3162,354,1450,85170.35,8143.65
OP0066,2024-11,Growth,65044.56,35023.99,100068.55,20953.59,7500,1392,268,640,94527.13,7854.72
OP0066,2024-12,Growth,64592.58,34780.62,99373.2,20894.93,7500,381,38,150,38854.93,8970.99
OP0067,2024-06,Starter,8636.49,4650.41,13286.9,2816.35,2500,1140,220,518,110252.83,939.53
OP0067,2024-07,Starter,10882.97,5860.06,16743.03,2690.64,2500,1249,103,479,119415.87,1526.13
OP0067,2024-08,Starter,9184.21,4945.35,14129.56,2088.1,2500,953,105,354,92006.42,1318.9
OP0067,2024-09,Starter,7373.83,3970.53,11344.36,2315.76,2500,617,36,249,71551.11,1036.11
OP0067,2024-10,Starter,7018.91,3779.41,10798.32,2283.04,2500,634,79,210,17837.28,504.9
OP0067,2024-11,Starter,7171.3,3861.47,11032.77,1640.05,2500,297,51,176,16750.61,1100.88
OP0067,2024-12,Starter,11214.27,6038.46,17252.73,2663.12,2500,1215,157,637,100367.77,1373.0
OP0068,2023-06,Starter,18899.6,10176.71,29076.31,4961.44,2500,1109,180,736,51670.54,1614.05
OP0068,2023-07,Starter,12047.28,6487.0,18534.28,2689.88,2500,810,51,482,20158.42,1127.16
OP0068,2023-08,Starter,13605.85,7326.23,20932.08,3750.31,2500,374,64,200,18521.67,1796.66
OP0068,2023-09,Starter,18996.09,10228.67,29224.76,6129.76,2500,790,68,330,62026.38,1255.19
OP0068,2023-10,Starter,13690.9,7372.02,21062.92,2717.66,2500,1082,143,398,91969.2,1523.21
OP0068,2023-11,Starter,18107.28,9750.08,27857.36,5694.34,2500,627,79,219,47951.3,1896.36
OP0068,2023-12,Starter,13311.88,7167.94,20479.82,3479.45,2500,1035,177,549,61655.73,1251.08
OP0068,2024-01,Starter,12692.63,6834.49,19527.12,4097.16,2500,40,7,17,2095.38,1621.73
OP0068,2024-02,Starter,12809.67,6897.51,19707.18,3076.6,2500,152,17,70,18054.56,1778.26
OP0068,2024-03,Starter,13589.63,7317.49,20907.12,2716.29,2500,26,2,13,2910.67,1289.24
OP0068,2024-04,Starter,13574.72,7309.47,20884.19,2670.31,2500,229,25,108,5002.47,1173.04
OP0068,2024-05,Starter,11800.61,6354.17,18154.78,2701.15,2500,1099,176,508,73127.36,940.39
OP0068,2024-06,Starter,16513.66,8891.97,25405.63,5285.06,2500,1202,213,796,100163.37,2472.57
OP0068,2024-07,Starter,16867.45,9082.48,25949.93,3561.45,2500,29,2,20,2546.63,1382.84
OP0068,2024-08,Starter,12187.16,6562.31,18749.47,2259.04,2500,1499,114,788,168133.69,901.25
OP0068,2024-09,Starter,11584.58,6237.85,17822.43,3084.07,2500,116,19,76,3051.84,1132.71
OP0068,2024-10,Starter,11882.79,6398.43,18281.22,3499.13,2500,1041,95,726,69903.5,911.79
OP0068,2024-11,Starter,11768.07,6336.66,18104.73,3386.4,2500,1096,177,439,95467.83,997.46
OP0068,2024-12,Starter,15159.98,8163.06,23323.04,4218.77,2500,443,25,228,52623.74,1738.9
OP0069,2023-01,Starter,8250.24,4442.43,12692.67,1936.63,2500,1055,64,587,97917.2,1016.82
OP0069,2023-02,Starter,7653.59,4121.16,11774.75,2181.15,2500,477,94,207,40807.4,610.94
OP0069,2023-03,Starter,8042.86,4330.77,12373.63,2246.77,2500,1236,83,464,142905.16,1214.27
OP0069,2023-04,Starter,8064.42,4342.38,12406.8,2543.53,2500,1138,64,734,99650.25,1043.9
OP0069,2023-05,Starter,8287.46,4462.48,12749.94,1601.75,2500,749,60,277,71080.94,862.17
OP0069,2023-06,Starter,6836.75,3681.33,10518.08,2287.14,2500,1256,248,688,29754.19,525.29
OP0069,2023-07,Starter,8626.79,4645.2,13271.99,2046.44,2500,1255,174,840,37062.79,735.79
OP0069,2023-08,Starter,8311.04,4475.17,12786.21,2337.11,2500,690,36,274,43114.52,909.61
OP0069,2023-09,Starter,7743.11,4169.37,11912.48,1874.72,2500,810,126,459,78763.57,699.33
OP0069,2023-10,Starter,6138.2,3305.19,9443.39,1731.44,2500,1362,265,743,79053.2,491.82
OP0069,2023-11,Starter,6422.16,3458.09,9880.25,2070.35,2500,1255,236,435,130370.1,876.35
OP0069,2023-12,Starter,8174.21,4401.5,12575.71,2606.38,2500,1022,88,659,86124.85,943.46
OP0069,2024-01,Starter,5863.21,3157.11,9020.32,1698.22,2500,1422,256,896,111387.7,558.68
OP0069,2024-02,Starter,9428.11,5076.67,14504.78,2551.68,2500,1173,103,509,94933.17,1392.59
OP0069,2024-03,Starter,7107.62,3827.18,10934.8,2277.91,2500,1130,214,462,121614.41,634.51
OP0069,2024-04,Starter,7285.14,3922.77,11207.91,1570.52,2500,608,82,265,40669.53,660.78
OP0069,2024-05,Starter,7502.51,4039.82,11542.33,1391.34,2500,1271,114,823,68802.65,1032.99
OP0069,2024-06,Starter,9258.53,4985.36,14243.9,1761.83,2500,969,74,645,111558.82,1170.76
OP0069,2024-07,Starter,7503.52,4040.36,11543.88,2283.54,2500,647,67,287,61627.2,1118.42
OP0069,2024-08,Starter,7798.46,4199.17,11997.63,1825.05,2500,1394,128,597,120400.87,506.73
OP0069,2024-09,Starter,10192.55,5488.29,15680.84,2646.75,2500,699,132,269,77834.72,1438.7
OP0069,2024-10,Starter,8596.07,4628.66,13224.73,1798.11,2500,289,54,90,6765.96,1141.7
OP0069,2024-11,Starter,8369.11,4506.45,12875.56,2025.21,2500,667,43,286,52256.73,647.74
OP0069,2024-12,Starter,8115.85,4370.07,12485.92,2236.81,2500,893,125,564,52013.14,586.21
OP0070,2023-01,Growth,99759.12,53716.45,153475.57,25819.72,7500,882,109,386,51685.94,8025.61
OP0070,2023-02,Growth,81885.41,44092.14,125977.55,21833.93,7500,4164,799,1935,338997.01,5082.09
OP0070,2023-03,Growth,102496.82,55190.6,157687.42,25510.12,7500,686,112,238,63409.85,9037.54
OP0070,2023-04,Growth,109909.8,59182.2,169092.0,32493.57,7500,194,31,115,7191.15,14743.77
OP0070,2023-05,Growth,85925.83,46267.76,132193.59,23283.96,7500,4093,546,1694,375279.57,7906.62
OP0070,2023-06,Growth,101015.09,54392.74,155407.83,32960.07,7500,119,20,61,13270.54,14393.75
OP0070,2023-07,Growth,90306.94,48626.81,138933.75,25961.94,7500,3706,236,2349,285350.56,12492.49
OP0070,2023-08,Growth,82073.43,44193.38,126266.81,20922.99,7500,308,29,142,16867.43,10046.21
OP0070,2023-09,Growth,102934.25,55426.13,158360.38,29818.93,7500,3589,636,1452,385168.59,13694.91
OP0070,2023-10,Growth,84899.3,45715.01,130614.31,18442.32,7500,1455,225,622,172573.49,5958.1
OP0070,2023-11,Growth,80083.3,43121.78,123205.08,16001.37,7500,720,47,413,15064.36,8050.66
OP0070,2023-12,Growth,113983.33,61375.64,175358.97,21858.42,7500,4351,372,2821,353765.98,15115.37
OP0070,2024-01,Growth,94023.29,50627.93,144651.22,26841.42,7500,4701,842,3252,372070.02,12527.06
OP0070,2024-02,Growth,87664.04,47203.71,134867.75,23668.2,7500,687,52,338,52091.98,9109.2
OP0070,2024-03,Growth,105622.92,56873.88,162496.8,32416.26,7500,2907,309,1131,177575.32,15393.59
OP0070,2024-04,Growth,76473.48,41178.03,117651.51,14770.84,7500,2794,157,1834,236251.08,7375.57
OP0070,2024-05,Growth,101253.0,54520.84,155773.84,32936.79,7500,3973,375,1565,257545.61,8149.64
OP0070,2024-06,Growth,83798.01,45122.01,128920.02,26647.54,7500,3700,325,1425,443772.21,7313.39
OP0070,2024-07,Growth,108276.42,58302.69,166579.11,28277.8,7500,3061,355,1207,100725.33,8050.58
OP0070,2024-08,Growth,88721.19,47772.95,136494.14,16848.89,7500,4503,812,1725,244776.33,10570.17
OP0070,2024-09,Growth,77793.45,41888.78,119682.23,15948.09,7500,3287,211,2284,379620.54,11077.82
OP0070,2024-10,Growth,77691.06,41833.65,119524.71,21289.88,7500,2187,337,1246,160517.56,11873.64
OP0070,2024-11,Growth,94773.44,51031.85,145805.3,19523.22,7500,194,12,104,20799.01,10645.05
OP0070,2024-12,Growth,91475.66,49256.12,140731.78,26145.0,7500,2343,329,748,99807.9,12446.95
OP0072,2023-01,Growth,41738.73,22474.7,64213.43,10951.0,7500,743,126,430,31612.92,5565.26
OP0072,2023-02,Growth,44758.69,24100.83,68859.52,10270.09,7500,366,29,149,14376.63,3325.44
OP0072,2023-03,Growth,32726.84,17622.15,50348.99,8234.54,7500,3268,353,1880,204649.3,3524.02
OP0072,2023-04,Growth,35262.49,18987.5,54249.99,8575.29,7500,1093,61,486,55920.76,4825.0
OP0072,2023-05,Growth,33053.72,17798.15,50851.87,8708.35,7500,2355,139,916,119132.85,2359.16
OP0072,2023-06,Growth,42384.58,22822.47,65207.05,10204.82,7500,1733,114,950,36278.01,5799.13
OP0072,2023-07,Growth,46056.26,24799.53,70855.79,10268.93,7500,2717,301,1267,241425.16,5514.55
OP0072,2023-08,Growth,34432.94,18540.81,52973.75,7989.98,7500,3856,285,2382,407420.68,3503.55
OP0072,2023-09,Growth,33222.38,17888.97,51111.35,9188.1,7500,1913,379,1162,196863.3,4177.71
OP0072,2023-10,Growth,40221.34,21657.64,61878.98,9154.11,7500,1751,154,807,66093.61,3340.78
OP0072,2023-11,Growth,44831.79,24140.2,68971.99,13838.44,7500,405,67,173,13672.66,6732.11
OP0072,2023-12,Growth,41914.39,22569.29,64483.68,12075.82,7500,1257,184,829,138434.37,5284.76
OP0072,2024-01,Growth,41413.86,22299.77,63713.63,13695.76,7500,711,89,225,41161.57,3392.45
OP0072,2024-02,Growth,42833.93,23064.43,65898.36,8262.38,7500,164,30,111,5457.77,3226.56
OP0072,2024-03,Growth,38539.1,20751.82,59290.92,11160.54,7500,3345,343,1465,135350.34,5591.26
OP0072,2024-04,Growth,40145.37,21616.74,61762.11,12732.3,7500,1267,251,598,33154.67,4615.61
OP0072,2024-05,Growth,35310.03,19013.1,54323.13,8855.12,7500,192,11,67,20738.86,4326.14
OP0072,2024-06,Growth,35838.08,19297.43,55135.51,10687.99,7500,587,73,233,40859.07,2713.51
OP0072,2024-07,Growth,37629.57,20262.08,57891.65,12200.67,7500,2809,449,1698,135305.09,4358.35
OP0072,2024-08,Growth,37882.96,20398.51,58281.47,7001.37,7500,2708,165,846,170545.45,3230.76
OP0072,2024-09,Growth,42189.13,22717.23,64906.36,8145.39,7500,172,11,84,11496.12,3452.21
OP0072,2024-10,Growth,33962.77,18287.64,52250.41,10994.62,7500,1308,182,899,78665.78,4135.02
OP0072,2024-11,Growth,30923.43,16651.08,47574.51,7294.13,7500,941,68,626,41272.03,4072.95
OP0072,2024-12,Growth,33390.83,17979.68,51370.51,10478.84,7500,777,121,536,19875.57,3413.39
OP0073,2023-03,Starter,15357.63,8269.5,23627.13,3395.43,2500,35,6,19,2449.93,2191.81
OP0073,2023-04,Starter,15796.19,8505.64,24301.83,3222.29,2500,552,59,314,23028.91,1873.69
OP0073,2023-05,Starter,16520.42,8895.61,25416.03,5474.46,2500,1051,110,529,50508.88,2053.72
OP0073,2023-06,Starter,19697.85,10606.54,30304.39,3810.39,2500,1400,175,485,107099.29,2792.15
OP0073,2023-07,Starter,18533.59,9979.62,28513.21,5570.33,2500,1114,85,503,44286.43,1999.89
OP0073,2023-08,Starter,14912.76,8029.95,22942.71,3506.93,2500,650,119,361,42859.32,2249.02
OP0073,2023-09,Starter,15968.93,8598.66,24567.59,4003.76,2500,778,118,309,40606.97,1522.44
OP0073,2023-10,Starter,19275.8,10379.28,29655.08,5929.98,2500,1349,207,943,131374.68,2152.97
OP0073,2023-11,Starter,15626.84,8414.45,24041.3,3055.31,2500,809,73,393,60997.64,2053.72
OP0073,2023-12,Starter,18579.53,10004.36,28583.9,4333.52,2500,1243,120,644,105419.28,2213.82
OP0073,2024-01,Starter,14078.88,7580.94,21659.82,3836.53,2500,580,105,360,56808.72,1900.47
OP0073,2024-02,Starter,14373.72,7739.69,22113.41,3194.99,2500,123,10,69,7877.98,999.68
OP0073,2024-03,Starter,14592.01,7857.23,22449.24,3808.07,2500,1142,210,367,81273.37,1155.99
OP0073,2024-04,Starter,15051.62,8104.72,23156.34,4425.56,2500,337,66,129,8396.04,1422.6
OP0073,2024-05,Starter,20392.6,10980.63,31373.23,5228.11,2500,33,5,20,2025.32,1264.66
