transaction_id,operator_id,player_id,transaction_date,transaction_type,payment_method,amount_usd,currency,status,processing_time_sec,fee_usd,country,is_first_deposit
TXN0000208,OP0076,PLR005003,2024-12-12 07:37:15,Withdrawal,Bank Transfer,3695.11,USD,Failed,,34.83,ZA,0
TXN0000209,OP0057,PLR004858,2024-09-23 00:59:51,Deposit,Mobile Money,4320.75,EUR,Failed,,53.73,BR,0
TXN0000210,OP0062,PLR006686,2023-09-27 07:36:20,Deposit,Crypto,546.69,GBP,Completed,4716,4.99,CA,0
TXN0000211,OP0015,PLR000561,2024-12-23 13:30:33,Deposit,Bank Transfer,4428.2,USD,Failed,,98.75,IN,0
TXN0000212,OP0055,PLR003157,2024-11-10 03:19:26,Deposit,Card,725.05,GBP,Pending,,5.29,ZA,0
TXN0000213,OP0032,PLR004919,2023-08-20 23:49:15,Bonus Credit,Crypto,1052.84,USD,Completed,5368,14.26,DE,0
TXN0000214,OP0075,PLR006220,2024-01-04 16:58:59,Deposit,Card,722.68,EUR,Completed,3799,8.63,BR,0
TXN0000215,OP0033,PLR005120,2024-10-07 01:42:02,Withdrawal,Card,4291.27,GBP,Completed,5713,55.59,ZA,0
TXN0000216,OP0006,PLR007087,2023-06-02 22:26:48,Withdrawal,E-Wallet,2491.07,EUR,Completed,6176,24.26,PH,1
TXN0000217,OP0077,PLR000732,2023-10-31 05:22:38,Withdrawal,Bank Transfer,1038.77,EUR,Pending,,13.11,ZA,0
TXN0000218,OP0059,PLR003500,2024-12-18 16:56:55,Deposit,Crypto,4614.52,USD,Completed,878,117.01,DE,0
TXN0000219,OP0078,PLR004782,2024-10-20 08:30:06,Deposit,Card,4947.25,EUR,Completed,1858,92.34,BR,0
TXN0000220,OP0072,PLR007183,2024-12-03 17:22:28,Deposit,Card,1763.01,USD,Failed,,20.71,CA,0
TXN0000221,OP0027,PLR006674,2023-06-16 05:26:00,Deposit,Mobile Money,4219.04,GBP,Completed,179,71.3,DE,1
TXN0000222,OP0078,PLR005196,2023-09-02 21:51:20,Deposit,E-Wallet,3976.33,EUR,Completed,1001,41.52,ZA,1
TXN0000223,OP0061,PLR004832,2024-03-08 04:30:19,Deposit,Mobile Money,1969.49,EUR,Reversed,,18.58,GB,0
TXN0000224,OP0019,PLR002340,2024-12-22 22:04:50,Deposit,Crypto,1169.08,BTC,Completed,3697,15.4,DE,0
TXN0000225,OP0060,PLR005289,2024-04-03 13:44:34,Deposit,Crypto,798.71,USD,Completed,4946,16.96,KE,0
TXN0000226,OP0060,PLR004805,2023-05-02 05:33:04,Withdrawal,Bank Transfer,456.74,BTC,Completed,5742,2.61,KE,0
TXN0000227,OP0059,PLR004830,2024-03-02 14:42:42,Withdrawal,Card,1048.84,EUR,Completed,949,11.64,ZA,0
TXN0000228,OP0059,PLR004397,2023-04-16 18:26:39,Withdrawal,E-Wallet,2771.54,GBP,Failed,,81.11,ZA,0
TXN0000229,OP0042,PLR002911,2024-05-20 16:15:00,Deposit,Card,1930.26,USD,Pending,,24.0,BR,1
TXN0000230,OP0070,PLR003539,2024-05-07 09:37:21,Deposit,E-Wallet,4495.92,GBP,Completed,183,84.74,KE,1
TXN0000231,OP0046,PLR000443,2023-01-16 09:16:00,Withdrawal,Bank Transfer,3260.58,USD,Completed,3523,69.49,GB,0
TXN0000232,OP0052,PLR005868,2023-02-12 21:14:19,Withdrawal,Mobile Money,4419.84,USD,Completed,6713,132.48,AU,1
TXN0000233,OP0068,PLR006498,2023-09-29 10:51:47,Withdrawal,E-Wallet,3728.89,GBP,Completed,3520,99.9,NG,0
TXN0000234,OP0049,PLR000923,2023-01-03 02:37:25,Deposit,Mobile Money,3544.53,GBP,Completed,993,86.72,AU,0
TXN0000235,OP0067,PLR004701,2023-03-16 09:56:33,Withdrawal,Bank Transfer,3601.74,GBP,Completed,4543,54.96,AU,0
TXN0000236,OP0079,PLR004658,2023-05-16 23:55:22,Deposit,E-Wallet,3625.82,EUR,Completed,5671,96.09,KE,0
TXN0000237,OP0012,PLR007537,2024-06-01 06:56:48,Deposit,E-Wallet,287.54,GBP,Completed,3558,5.13,GB,0
TXN0000238,OP0006,PLR003291,2023-05-09 12:18:46,Bonus Credit,Card,2836.87,INR,Pending,,67.89,AU,0
TXN0000239,OP0070,PLR004317,2023-06-05 12:01:42,Bonus Credit,Card,4112.97,BTC,Completed,1667,102.63,CA,0
TXN0000240,OP0031,PLR006157,2024-08-04 12:50:20,Deposit,Mobile Money,4800.01,EUR,Completed,1367,104.66,IN,0
TXN0000241,OP0014,PLR000098,2024-05-31 04:58:57,Bonus Credit,Card,4186.05,GBP,Completed,3951,21.28,IN,0
TXN0000242,OP0060,PLR002653,2023-06-24 20:54:46,Withdrawal,E-Wallet,2736.45,USD,Completed,3735,53.58,GB,0
TXN0000243,OP0014,PLR004928,2023-02-22 16:48:25,Bonus Credit,Bank Transfer,145.63,EUR,Completed,2451,2.2,PH,0
TXN0000244,OP0032,PLR001644,2024-12-09 12:16:34,Deposit,Card,1755.49,GBP,Failed,,45.95,IN,0
TXN0000245,OP0020,PLR007746,2024-01-09 17:54:24,Deposit,Card,1072.8,GBP,Failed,,16.28,PH,0
TXN0000246,OP0001,PLR001545,2024-09-23 22:52:44,Withdrawal,Card,1681.43,GBP,Failed,,12.58,PH,1
TXN0000247,OP0034,PLR001164,2024-10-23 19:39:07,Deposit,E-Wallet,3857.98,USD,Completed,5467,78.91,NG,0
TXN0000248,OP0059,PLR005027,2023-03-20 08:49:47,Deposit,Mobile Money,4905.08,BTC,Completed,238,88.09,GB,0
TXN0000249,OP0011,PLR005762,2023-09-15 17:06:29,Deposit,Mobile Money,988.0,USD,Completed,2614,9.81,BR,1
TXN0000250,OP0004,PLR000714,2024-11-23 02:48:23,Deposit,Mobile Money,1544.67,USD,Pending,,9.23,DE,0
TXN0000251,OP0037,PLR004582,2024-01-29 03:38:13,Withdrawal,Crypto,2911.45,USD,Pending,,42.78,GB,0
TXN0000252,OP0023,PLR003658,2024-11-30 07:47:23,Deposit,Mobile Money,4887.12,USD,Completed,6648,84.52,NG,0
TXN0000253,OP0079,PLR005878,2024-08-10 21:48:31,Deposit,Crypto,3731.9,USD,Completed,1297,46.38,IN,0
TXN0000254,OP0056,PLR000709,2024-12-31 21:26:31,Withdrawal,Bank Transfer,3948.65,INR,Completed,152,36.23,BR,0
TXN0000255,OP0022,PLR005302,2024-08-01 16:21:01,Deposit,Mobile Money,2115.55,GBP,Completed,563,31.07,PH,0
TXN0000256,OP0004,PLR005187,2024-10-07 01:29:47,Withdrawal,Crypto,4562.58,USD,Completed,6146,122.5,GB,0
TXN0000257,OP0050,PLR000163,2023-12-27 00:30:54,Withdrawal,Mobile Money,2389.35,GBP,Completed,1468,31.93,AU,0
TXN0000258,OP0070,PLR003006,2023-04-15 15:51:22,Bonus Credit,Mobile Money,2785.26,USD,Reversed,,79.39,AU,0
TXN0000259,OP0017,PLR002263,2023-11-24 06:27:11,Withdrawal,Card,3080.79,GBP,Failed,,81.48,IN,0
TXN0000260,OP0025,PLR005605,2024-01-11 15:06:47,Deposit,Crypto,1489.55,EUR,Completed,314,17.8,KE,0
TXN0000261,OP0072,PLR002854,2024-07-25 07:34:08,Withdrawal,Crypto,756.98,USD,Completed,1086,19.14,CA,1
TXN0000262,OP0028,PLR006958,2023-10-30 13:34:36,Withdrawal,Mobile Money,1127.88,USD,Completed,7172,10.51,ZA,1
TXN0000263,OP0014,PLR005680,2024-10-08 09:28:01,Withdrawal,E-Wallet,2446.99,USD,Pending,,65.09,NG,0
TXN0000264,OP0067,PLR007836,2024-11-11 04:27:05,Deposit,Mobile Money,4329.04,USD,Completed,3368,31.08,NG,0
TXN0000265,OP0051,PLR000069,2023-12-05 06:33:22,Bonus Credit,Card,4616.29,USD,Completed,2411,46.91,CA,0
TXN0000266,OP0040,PLR001576,2024-07-12 05:22:34,Withdrawal,Bank Transfer,1224.92,EUR,Completed,3585,21.28,AU,0
TXN0000267,OP0008,PLR001030,2023-12-09 00:51:58,Withdrawal,Bank Transfer,1649.93,INR,Completed,5986,35.27,CA,0
TXN0000268,OP0004,PLR003300,2024-12-14 13:32:42,Withdrawal,Bank Transfer,3749.11,INR,Completed,1828,82.4,BR,0
TXN0000269,OP0036,PLR004182,2024-03-25 09:42:40,Deposit,Bank Transfer,3110.27,GBP,Pending,,83.77,BR,0
TXN0000270,OP0014,PLR002230,2024-06-29 01:03:42,Bonus Credit,Crypto,1782.71,EUR,Failed,,11.77,IN,0
TXN0000271,OP0010,PLR002368,2024-09-14 22:35:42,Deposit,Crypto,4291.05,EUR,Completed,6483,119.37,DE,0
TXN0000272,OP0078,PLR005434,2024-08-12 19:49:53,Withdrawal,E-Wallet,912.11,EUR,Failed,,5.33,KE,0
TXN0000273,OP0035,PLR003848,2023-12-19 17:39:52,Withdrawal,E-Wallet,570.25,GBP,Completed,1767,11.02,PH,0
TXN0000274,OP0070,PLR002709,2023-01-14 19:10:30,Withdrawal,Crypto,357.23,INR,Completed,4257,10.3,AU,0
TXN0000275,OP0066,PLR002047,2024-08-01 19:03:04,Bonus Credit,E-Wallet,4833.69,GBP,Completed,5237,62.63,BR,0
TXN0000276,OP0043,PLR000092,2023-03-17 23:00:10,Deposit,Mobile Money,3810.44,GBP,Completed,4616,91.2,GB,0
TXN0000277,OP0016,PLR001854,2024-08-25 00:10:58,Deposit,E-Wallet,1041.79,USD,Completed,1013,30.92,AU,0
TXN0000278,OP0062,PLR004468,2023-06-09 19:41:10,Bonus Credit,Card,3351.54,USD,Completed,4610,96.9,AU,0
TXN0000279,OP0046,PLR003938,2024-05-20 18:16:15,Deposit,Crypto,1692.1,GBP,Completed,4570,31.83,NG,0
TXN0000280,OP0004,PLR005961,2023-04-18 07:04:01,Withdrawal,Card,1954.82,USD,Completed,546,30.42,AU,0
TXN0000281,OP0079,PLR004872,2024-12-12 09:24:39,Bonus Credit,E-Wallet,20.84,USD,Completed,1148,0.56,IN,0
TXN0000282,OP0065,PLR007613,2023-08-30 16:11:50,Bonus Credit,E-Wallet,985.03,USD,Completed,565,10.94,PH,1
TXN0000283,OP0072,PLR005565,2023-11-08 09:08:11,Deposit,Bank Transfer,1223.71,EUR,Pending,,9.59,ZA,0
TXN0000284,OP0030,PLR002315,2023-06-27 21:16:57,Withdrawal,Card,4681.58,USD,Completed,443,114.18,IN,1
TXN0000285,OP0048,PLR001876,2023-03-26 02:10:16,Withdrawal,Card,1541.21,EUR,Completed,3934,32.69,IN,0
TXN0000286,OP0045,PLR005166,2023-10-24 16:49:02,Deposit,E-Wallet,2044.28,USD,Pending,,46.95,ZA,0
TXN0000287,OP0033,PLR000433,2023-03-22 10:03:38,Withdrawal,Bank Transfer,2932.75,GBP,Completed,2469,76.93,BR,1
TXN0000288,OP0022,PLR003827,2023-08-12 05:53:34,Withdrawal,E-Wallet,2782.46,USD,Completed,5636,55.36,BR,0
TXN0000289,OP0036,PLR003783,2023-11-21 20:28:36,Deposit,Mobile Money,3045.17,EUR,Completed,1300,26.66,DE,0
TXN0000290,OP0067,PLR000716,2023-05-13 05:14:55,Withdrawal,E-Wallet,1886.14,GBP,Completed,5441,56.12,IN,1
TXN0000291,OP0021,PLR006736,2023-09-06 15:12:45,Withdrawal,Bank Transfer,2939.31,USD,Completed,4224,24.42,CA,1
TXN0000292,OP0076,PLR001942,2023-11-01 02:18:15,Deposit,Bank Transfer,988.57,USD,Completed,3027,20.31,BR,0
TXN0000293,OP0002,PLR000470,2023-02-19 13:23:34,Deposit,Card,4211.3,EUR,Completed,3905,101.54,BR,0
TXN0000294,OP0037,PLR006186,2023-07-17 18:52:12,Withdrawal,Mobile Money,1607.0,USD,Completed,3180,23.75,ZA,0
TXN0000295,OP0034,PLR006897,2023-11-27 19:20:01,Bonus Credit,Card,3264.36,GBP,Completed,2387,76.0,CA,1
TXN0000296,OP0068,PLR007977,2024-06-13 00:49:51,Withdrawal,Card,1404.47,GBP,Completed,6921,10.98,AU,0
TXN0000297,OP0014,PLR003007,2023-10-13 00:11:40,Bonus Credit,Bank Transfer,4209.88,EUR,Completed,5365,41.95,BR,0
TXN0000298,OP0047,PLR004796,2024-06-12 21:49:18,Withdrawal,E-Wallet,2917.14,BTC,Completed,5348,46.99,ZA,0
TXN0000299,OP0060,PLR004364,2024-06-09 21:15:09,Withdrawal,Crypto,1742.29,EUR,Failed,,40.13,IN,0
TXN0000300,OP0025,PLR002058,2024-11-19 13:03:12,Withdrawal,Mobile Money,4816.89,USD,Completed,3459,82.68,CA,0
TXN0000301,OP0058,PLR004068,2023-04-07 23:53:30,Withdrawal,Crypto,2642.88,GBP,Completed,5925,48.37,BR,0
TXN0000302,OP0069,PLR002570,2024-03-15 01:32:28,Withdrawal,Bank Transfer,4766.21,INR,Completed,1953,68.0,ZA,0
TXN0000303,OP0008,PLR005307,2023-10-06 07:06:56,Withdrawal,Crypto,4787.97,GBP,Completed,6568,134.96,NG,0
TXN0000304,OP0076,PLR003889,2023-03-03 05:15:14,Deposit,Card,917.55,EUR,Completed,3387,21.73,GB,0
TXN0000305,OP0008,PLR003430,2023-06-19 12:07:58,Bonus Credit,Card,3752.62,BTC,Pending,,48.86,ZA,0
TXN0000306,OP0002,PLR007384,2024-06-18 13:24:11,Deposit,Crypto,4639.29,GBP,Completed,6131,111.19,DE,1
TXN0000307,OP0051,PLR001280,2023-05-06 17:08:40,Bonus Credit,Mobile Money,939.09,BTC,Completed,5425,27.62,AU,0
TXN0000308,OP0033,PLR004579,2024-12-06 16:20:58,Withdrawal,Crypto,2031.37,BTC,Completed,1365,31.43,KE,1
TXN0000309,OP0077,PLR007002,2023-07-04 23:25:33,Deposit,Crypto,1123.57,GBP,Completed,5771,32.92,BR,0
TXN0000310,OP0051,PLR001711,2024-01-25 01:44:00,Withdrawal,E-Wallet,526.35,GBP,Completed,2377,6.17,ZA,0
TXN0000311,OP0052,PLR006490,2024-01-15 02:23:06,Deposit,E-Wallet,4323.29,EUR,Completed,1330,84.61,IN,1
TXN0000312,OP0003,PLR002179,2023-12-26 15:49:37,Bonus Credit,Mobile Money,205.8,USD,Pending,,4.61,NG,0
TXN0000313,OP0071,PLR000143,2023-06-12 14:42:15,Withdrawal,E-Wallet,1100.86,INR,Pending,,31.89,CA,0
TXN0000314,OP0009,PLR005663,2024-07-13 05:20:32,Deposit,Bank Transfer,2010.77,USD,Completed,2003,10.26,NG,0
TXN0000315,OP0027,PLR003831,2024-08-17 16:14:36,Deposit,Crypto,3811.12,GBP,Completed,6417,68.45,DE,1
TXN0000316,OP0068,PLR004156,2024-06-11 13:14:46,Withdrawal,Mobile Money,1318.16,EUR,Completed,5061,10.68,AU,0
TXN0000317,OP0058,PLR000602,2024-02-27 04:40:42,Deposit,Bank Transfer,3195.25,USD,Failed,,50.89,AU,0
TXN0000318,OP0041,PLR004239,2024-10-03 14:04:41,Deposit,Card,4625.45,BTC,Reversed,,97.55,NG,0
TXN0000319,OP0048,PLR003769,2024-02-16 13:31:09,Withdrawal,Card,3694.77,USD,Completed,6480,110.09,IN,1
TXN0000320,OP0021,PLR007564,2024-11-09 21:22:52,Bonus Credit,Mobile Money,373.78,INR,Completed,2237,8.82,KE,0
TXN0000321,OP0065,PLR000954,2024-11-30 17:50:09,Withdrawal,Crypto,2365.29,EUR,Completed,4279,52.63,NG,1
TXN0000322,OP0041,PLR001547,2023-02-13 04:17:04,Withdrawal,Crypto,788.81,GBP,Failed,,18.16,ZA,1
TXN0000323,OP0070,PLR001857,2023-02-10 15:10:17,Withdrawal,Mobile Money,608.39,USD,Completed,6168,14.95,BR,1
TXN0000324,OP0006,PLR007745,2024-09-03 12:12:32,Bonus Credit,E-Wallet,3047.27,USD,Completed,1470,39.05,NG,0
TXN0000325,OP0030,PLR002578,2024-12-04 09:53:30,Withdrawal,Crypto,4939.72,BTC,Completed,4092,147.77,CA,0
TXN0000326,OP0069,PLR005693,2023-08-18 12:14:03,Deposit,Mobile Money,4287.21,EUR,Reversed,,49.95,NG,0
TXN0000327,OP0021,PLR003345,2023-04-20 10:19:24,Deposit,Bank Transfer,4390.45,USD,Pending,,45.91,NG,0
TXN0000328,OP0067,PLR002077,2023-08-18 03:07:49,Refund,Bank Transfer,3634.1,GBP,Pending,,80.59,PH,0
TXN0000329,OP0077,PLR003469,2024-05-03 21:17:55,Withdrawal,Crypto,372.12,GBP,Completed,4503,9.64,ZA,0
TXN0000330,OP0059,PLR004165,2024-10-12 13:27:21,Deposit,Crypto,2851.1,USD,Pending,,28.7,AU,0
TXN0000331,OP0011,PLR007214,2023-03-31 01:14:25,Bonus Credit,Mobile Money,401.71,USD,Completed,357,9.18,KE,0
TXN0000332,OP0036,PLR005269,2023-09-26 08:33:19,Withdrawal,Bank Transfer,4141.94,EUR,Failed,,89.37,ZA,0
TXN0000333,OP0028,PLR003436,2023-02-17 07:26:27,Deposit,Mobile Money,4376.93,GBP,Completed,697,107.5,DE,1
TXN0000334,OP0065,PLR004660,2024-01-04 02:00:56,Deposit,E-Wallet,2289.59,BTC,Completed,7013,31.69,DE,1
TXN0000335,OP0010,PLR005864,2023-08-24 11:44:16,Deposit,Crypto,14.4,BTC,Completed,6066,0.15,BR,0
TXN0000336,OP0011,PLR005331,2023-03-13 14:38:03,Refund,Crypto,1680.5,EUR,Completed,6838,23.24,CA,0
TXN0000337,OP0068,PLR000023,2024-01-08 22:03:06,Bonus Credit,E-Wallet,440.02,USD,Completed,3995,9.82,AU,0
TXN0000338,OP0008,PLR001024,2024-04-10 20:02:10,Deposit,Mobile Money,2845.44,BTC,Failed,,48.62,BR,0
TXN0000339,OP0077,PLR004628,2024-08-08 01:25:03,Deposit,Crypto,1200.91,GBP,Failed,,12.21,IN,1
TXN0000340,OP0004,PLR000353,2024-07-01 17:10:35,Withdrawal,Mobile Money,872.07,USD,Completed,697,6.67,ZA,0
TXN0000341,OP0077,PLR003370,2024-07-13 18:55:41,Bonus Credit,Mobile Money,678.74,EUR,Completed,271,16.78,DE,0
TXN0000342,OP0059,PLR004093,2024-06-27 17:29:19,Deposit,E-Wallet,3827.63,USD,Failed,,41.04,AU,0
TXN0000343,OP0017,PLR004614,2023-01-12 00:58:26,Withdrawal,E-Wallet,1128.63,USD,Completed,4723,31.07,NG,0
TXN0000344,OP0046,PLR001230,2024-09-06 08:52:17,Deposit,Bank Transfer,3083.65,GBP,Completed,1675,30.81,CA,0
TXN0000345,OP0056,PLR001225,2023-11-07 23:38:08,Deposit,Crypto,2786.03,USD,Failed,,51.51,NG,0
TXN0000346,OP0021,PLR002719,2024-12-16 20:58:37,Bonus Credit,Crypto,1225.23,EUR,Reversed,,22.16,BR,0
TXN0000347,OP0032,PLR003129,2023-04-19 18:43:38,Deposit,Bank Transfer,691.36,EUR,Completed,2016,19.75,KE,0
TXN0000348,OP0019,PLR004024,2024-03-12 07:07:30,Withdrawal,Card,2541.67,INR,Failed,,18.51,AU,0
TXN0000349,OP0055,PLR000495,2023-11-03 22:45:05,Withdrawal,Bank Transfer,836.66,USD,Completed,1173,9.9,KE,0
TXN0000350,OP0027,PLR006150,2024-10-31 17:34:51,Deposit,Mobile Money,193.7,USD,Completed,4526,3.07,CA,0
TXN0000351,OP0077,PLR004221,2024-12-27 10:32:05,Deposit,Bank Transfer,4445.3,EUR,Completed,5691,111.94,GB,0
TXN0000352,OP0011,PLR003701,2024-06-12 05:54:55,Withdrawal,Mobile Money,3296.88,USD,Failed,,77.1,NG,0
TXN0000353,OP0074,PLR006962,2024-07-22 15:00:54,Bonus Credit,Bank Transfer,1920.25,USD,Completed,1739,14.34,PH,0
TXN0000354,OP0025,PLR003229,2023-06-04 16:05:54,Withdrawal,Crypto,2846.99,INR,Completed,3085,21.02,PH,1
TXN0000355,OP0050,PLR004885,2023-10-05 11:51:18,Withdrawal,Mobile Money,4360.3,USD,Completed,6939,106.08,PH,0
TXN0000356,OP0053,PLR006290,2023-01-02 00:33:08,Deposit,Crypto,4955.08,GBP,Completed,7183,135.16,PH,0
TXN0000357,OP0041,PLR000561,2024-05-01 04:00:01,Withdrawal,Card,3739.7,USD,Completed,6155,98.44,IN,0
TXN0000358,OP0024,PLR002495,2024-06-21 06:24:35,Deposit,E-Wallet,4812.16,GBP,Completed,1102,25.97,NG,0
TXN0000359,OP0002,PLR004239,2023-08-14 14:47:04,Deposit,Crypto,3464.0,BTC,Completed,3883,72.01,BR,0
TXN0000360,OP0017,PLR005964,2024-06-01 10:52:08,Refund,Mobile Money,4217.15,EUR,Completed,4538,112.59,BR,0
TXN0000361,OP0072,PLR000047,2024-09-09 09:11:14,Withdrawal,Bank Transfer,4095.15,USD,Reversed,,24.0,AU,0
TXN0000362,OP0067,PLR005141,2024-12-11 00:23:32,Withdrawal,Crypto,1197.64,USD,Completed,165,17.71,NG,0
TXN0000363,OP0050,PLR005908,2024-08-03 21:58:52,Withdrawal,Bank Transfer,1660.94,EUR,Completed,5330,16.48,IN,0
TXN0000364,OP0013,PLR005502,2023-02-23 07:54:10,Deposit,Crypto,4639.45,BTC,Completed,3861,28.55,NG,0
TXN0000365,OP0023,PLR004808,2024-03-05 09:10:27,Bonus Credit,Crypto,668.47,GBP,Completed,4388,8.65,DE,0
TXN0000366,OP0018,PLR001894,2023-01-31 13:15:05,Withdrawal,Crypto,3662.91,INR,Completed,2450,76.31,NG,0
TXN0000367,OP0069,PLR007026,2023-01-24 19:50:32,Withdrawal,E-Wallet,417.97,GBP,Completed,5792,3.36,IN,0
TXN0000368,OP0056,PLR000362,2024-01-06 17:10:45,Withdrawal,E-Wallet,78.65,GBP,Completed,193,1.87,AU,0
TXN0000369,OP0045,PLR007608,2024-04-22 23:43:54,Deposit,E-Wallet,184.33,EUR,Failed,,4.33,AU,0
TXN0000370,OP0067,PLR001228,2023-01-22 18:28:21,Withdrawal,Mobile Money,4405.28,BTC,Completed,5623,118.45,ZA,0
TXN0000371,OP0060,PLR001658,2023-01-26 02:16:53,Withdrawal,E-Wallet,2740.34,USD,Completed,2746,29.89,KE,0
TXN0000372,OP0022,PLR005717,2023-07-30 05:52:54,Bonus Credit,Bank Transfer,1675.61,GBP,Reversed,,16.62,IN,0
TXN0000373,OP0009,PLR003023,2024-11-29 21:42:14,Withdrawal,Crypto,1055.97,GBP,Failed,,12.49,GB,1
TXN0000374,OP0027,PLR001800,2024-04-24 05:42:12,Deposit,Bank Transfer,2226.94,USD,Pending,,66.03,AU,0
TXN0000375,OP0008,PLR003238,2023-03-11 10:51:10,Bonus Credit,Crypto,716.93,EUR,Completed,2944,3.63,KE,0
TXN0000376,OP0066,PLR007861,2024-06-07 23:58:13,Withdrawal,Card,852.0,GBP,Completed,3614,13.24,DE,0
TXN0000377,OP0070,PLR005760,2023-04-27 05:23:46,Deposit,E-Wallet,2299.38,GBP,Completed,3297,21.53,GB,1
TXN0000378,OP0051,PLR003325,2024-03-18 09:29:37,Bonus Credit,Crypto,3967.72,USD,Pending,,85.61,NG,0
TXN0000379,OP0064,PLR002921,2024-11-19 21:41:59,Withdrawal,E-Wallet,3107.72,USD,Completed,264,39.23,CA,0
TXN0000380,OP0046,PLR001874,2023-08-08 05:56:45,Bonus Credit,Bank Transfer,919.88,USD,Completed,3124,11.92,GB,0
TXN0000381,OP0040,PLR007765,2023-04-13 22:15:03,Withdrawal,Card,3314.42,INR,Completed,646,63.21,BR,0
TXN0000382,OP0006,PLR000874,2023-07-15 23:48:06,Deposit,Bank Transfer,1547.13,USD,Completed,2616,19.75,GB,0
TXN0000383,OP0044,PLR007010,2024-06-20 03:09:16,Deposit,Mobile Money,1906.21,EUR,Completed,4517,53.48,DE,0
TXN0000384,OP0015,PLR001994,2023-09-04 22:17:37,Withdrawal,Mobile Money,29.72,USD,Completed,384,0.45,DE,0
TXN0000385,OP0079,PLR002199,2024-06-07 01:47:30,Deposit,Bank Transfer,227.17,EUR,Completed,3729,3.94,ZA,0
TXN0000386,OP0046,PLR004786,2023-03-13 20:50:47,Withdrawal,E-Wallet,3795.65,EUR,Completed,6536,59.52,GB,0
TXN0000387,OP0001,PLR001681,2023-05-08 19:01:41,Withdrawal,Crypto,523.26,USD,Completed,3172,5.03,PH,0
TXN0000388,OP0056,PLR007918,2024-03-19 08:53:13,Withdrawal,E-Wallet,969.76,USD,Completed,683,12.25,CA,1
TXN0000389,OP0072,PLR006522,2023-03-27 06:22:03,Withdrawal,E-Wallet,3377.93,BTC,Reversed,,85.22,CA,0
TXN0000390,OP0062,PLR000447,2024-06-27 02:17:35,Withdrawal,E-Wallet,4293.9,USD,Completed,5037,35.3,BR,0
TXN0000391,OP0064,PLR003837,2023-02-08 07:18:01,Withdrawal,Crypto,2490.61,USD,Pending,,33.05,DE,0
TXN0000392,OP0032,PLR004102,2023-04-02 20:22:24,Bonus Credit,Bank Transfer,408.48,USD,Completed,6174,8.89,KE,0
TXN0000393,OP0035,PLR000929,2024-06-08 02:59:33,Deposit,E-Wallet,4824.99,USD,Completed,2869,33.91,IN,0
TXN0000394,OP0008,PLR000253,2024-06-18 05:49:32,Deposit,Mobile Money,4038.12,GBP,Completed,1114,118.57,CA,0
TXN0000395,OP0001,PLR006681,2024-02-08 14:43:26,Bonus Credit,Crypto,4710.65,EUR,Completed,2728,35.46,DE,0
TXN0000396,OP0079,PLR002108,2023-07-16 15:46:28,Deposit,Mobile Money,4885.99,BTC,Completed,3608,129.26,IN,0
TXN0000397,OP0079,PLR004178,2023-01-10 21:50:03,Bonus Credit,E-Wallet,2504.18,USD,Completed,998,57.23,GB,0
TXN0000398,OP0007,PLR006211,2024-08-03 06:08:09,Bonus Credit,Crypto,4969.9,BTC,Pending,,57.48,KE,0
TXN0000399,OP0024,PLR007518,2023-11-24 01:45:57,Withdrawal,Card,1955.19,GBP,Completed,6689,38.1,NG,0
TXN0000400,OP0044,PLR006557,2024-09-09 01:33:35,Bonus Credit,Mobile Money,301.91,USD,Completed,3297,8.62,CA,1
TXN0000401,OP0044,PLR001971,2023-03-07 21:25:43,Deposit,Mobile Money,4955.41,USD,Completed,4548,47.17,KE,0
TXN0000402,OP0045,PLR003676,2023-09-06 23:48:14,Deposit,Mobile Money,4794.84,INR,Failed,,24.59,CA,0
TXN0000403,OP0018,PLR003097,2024-12-16 06:34:36,Deposit,Card,4551.4,GBP,Completed,5861,46.12,PH,0
TXN0000404,OP0062,PLR007669,2023-03-28 18:18:52,Withdrawal,Card,4498.75,USD,Completed,3668,111.84,PH,0
TXN0000405,OP0046,PLR003700,2023-11-03 23:55:09,Deposit,E-Wallet,1108.31,GBP,Completed,4645,7.27,ZA,0
TXN0000406,OP0028,PLR000663,2024-04-25 02:28:29,Deposit,Mobile Money,4245.91,EUR,Completed,642,32.64,ZA,0
TXN0000407,OP0045,PLR002004,2024-10-08 17:21:45,Withdrawal,Crypto,4564.49,USD,Completed,944,111.91,AU,0
TXN0000408,OP0027,PLR004420,2023-02-08 07:30:32,Withdrawal,Crypto,4983.83,USD,Completed,5147,144.75,KE,0
TXN0000409,OP0072,PLR002617,2024-12-17 16:26:03,Deposit,Card,3007.45,INR,Completed,1498,27.73,NG,0
TXN0000410,OP0004,PLR004260,2024-08-10 02:01:25,Withdrawal,Bank Transfer,4157.78,EUR,Completed,1083,72.58,NG,0
TXN0000411,OP0012,PLR006148,2023-09-23 03:15:05,Withdrawal,E-Wallet,4473.36,BTC,Pending,,85.6,PH,0
TXN0000412,OP0012,PLR002291,2024-07-10 19:35:23,Deposit,Bank Transfer,4053.85,USD,Completed,4202,120.87,KE,1
TXN0000413,OP0048,PLR001523,2024-05-14 05:43:26,Deposit,E-Wallet,3364.32,GBP,Completed,5254,28.53,PH,1
TXN0000414,OP0064,PLR000873,2023-05-20 22:57:26,Withdrawal,E-Wallet,1763.82,EUR,Pending,,9.65,ZA,0
