game_id,game_name,provider,game_type,rtp_pct,volatility,mobile_ready,live_dealer,launch_date,is_active,has_bonus_round,min_bet_usd,max_bet_usd
GM00272,Game_00272,Play n GO,Virtual Sports,93.89,Medium,1,0,2018-05-10,1,1,0.2,500
GM00273,Game_00273,Playtech,Live Casino,98.89,High,1,1,2019-02-23,1,1,0.1,500
GM00274,Game_00274,Spribe,Table Games,93.6,Low,0,0,2018-04-10,1,0,1.0,100
GM00275,Game_00275,Hacksaw,Slots,96.96,Medium,1,0,2018-05-24,1,1,0.1,250
GM00276,Game_00276,Evolution,Crash,93.16,Low,0,0,2020-07-17,1,1,0.2,1000
GM00277,Game_00277,Hacksaw,Slots,94.65,High,0,0,2024-05-09,1,0,0.5,1000
GM00278,Game_00278,Evolution,Crash,95.02,Medium,1,0,2022-07-15,1,0,0.1,500
GM00279,Game_00279,BGaming,Slots,95.11,Medium,1,0,2020-11-25,1,1,0.1,250
GM00280,Game_00280,Pragmatic Play,Crash,95.97,High,1,0,2021-05-31,1,1,0.2,100
GM00281,Game_00281,Evolution,Table Games,94.61,Low,1,0,2020-12-22,1,1,0.1,1000
GM00282,Game_00282,Pragmatic Play,Live Casino,98.7,High,1,1,2023-05-23,1,1,0.5,500
GM00283,Game_00283,Microgaming,Slots,95.07,Medium,0,0,2021-06-22,1,1,0.2,250
GM00284,Game_00284,Relax Gaming,Live Casino,98.81,High,1,1,2020-06-01,1,1,1.0,250
GM00285,Game_00285,NetEnt,Table Games,95.51,Medium,1,0,2023-05-09,1,1,0.2,500
GM00286,Game_00286,NetEnt,Live Casino,98.57,Medium,1,1,2020-06-18,0,1,0.5,100
GM00287,Game_00287,Hacksaw,Crash,95.55,High,1,0,2018-09-07,1,0,1.0,500
GM00288,Game_00288,Spribe,Live Casino,96.91,Medium,1,1,2023-10-24,1,0,0.2,500
GM00289,Game_00289,Evolution,Slots,94.24,Medium,1,0,2022-08-25,0,1,0.1,5000
GM00290,Game_00290,NetEnt,Virtual Sports,97.71,Medium,1,0,2021-02-15,1,1,0.5,100
GM00291,Game_00291,Playtech,Slots,97.17,High,1,0,2019-02-16,1,0,0.2,100
GM00292,Game_00292,Play n GO,Slots,93.61,Medium,1,0,2024-08-14,1,1,0.5,250
GM00293,Game_00293,Playtech,Crash,93.07,High,1,0,2022-05-25,1,1,0.1,250
GM00294,Game_00294,Microgaming,Live Casino,99.09,Medium,0,1,2018-10-26,1,0,0.1,250
GM00295,Game_00295,Evolution,Live Casino,96.61,Medium,1,1,2018-08-18,1,0,0.5,5000
GM00296,Game_00296,Microgaming,Crash,95.88,Medium,1,0,2024-06-25,1,0,1.0,500
GM00297,Game_00297,Pragmatic Play,Slots,95.38,Medium,1,0,2023-06-19,1,0,0.2,100
GM00298,Game_00298,Playtech,Slots,97.13,Medium,1,0,2021-06-17,0,1,0.2,1000
GM00299,Game_00299,Play n GO,Virtual Sports,96.74,Low,1,0,2018-04-17,1,1,0.1,250
GM00300,Game_00300,Relax Gaming,Table Games,93.8,Medium,1,0,2023-09-03,1,1,0.2,100
GM00301,Game_00301,Playtech,Table Games,97.26,High,1,0,2021-12-25,1,1,1.0,100
GM00302,Game_00302,Playtech,Live Casino,99.24,High,1,1,2018-11-13,1,1,1.0,100
GM00303,Game_00303,Evolution,Table Games,97.05,Medium,1,0,2024-04-02,1,0,0.1,500
GM00304,Game_00304,Relax Gaming,Virtual Sports,95.9,Medium,1,0,2021-12-16,1,0,1.0,100
GM00305,Game_00305,Relax Gaming,Virtual Sports,95.24,Medium,1,0,2019-02-11,1,1,1.0,5000
GM00306,Game_00306,Microgaming,Live Casino,96.34,High,1,1,2023-12-17,1,0,0.5,500
GM00307,Game_00307,Pragmatic Play,Crash,94.63,High,1,0,2022-11-11,1,1,1.0,500
GM00308,Game_00308,Evolution,Live Casino,99.47,Medium,1,1,2022-08-19,1,0,1.0,250
GM00309,Game_00309,Playtech,Table Games,92.94,Medium,1,0,2019-12-20,1,1,1.0,500
GM00310,Game_00310,Hacksaw,Live Casino,98.92,Low,0,1,2020-04-19,1,0,1.0,100
GM00311,Game_00311,Hacksaw,Live Casino,96.53,High,1,1,2021-05-04,1,1,1.0,250
GM00312,Game_00312,Hacksaw,Slots,95.09,Medium,1,0,2021-04-08,1,1,1.0,5000
GM00313,Game_00313,BGaming,Virtual Sports,95.27,Medium,1,0,2024-04-05,0,1,1.0,250
GM00314,Game_00314,BGaming,Slots,96.01,High,1,0,2021-02-03,0,1,1.0,100
GM00315,Game_00315,Evolution,Slots,93.95,High,1,0,2024-02-17,1,0,1.0,500
GM00316,Game_00316,Spribe,Live Casino,97.4,Medium,1,1,2020-05-09,1,0,1.0,1000
GM00317,Game_00317,Hacksaw,Slots,92.71,High,1,0,2022-11-05,1,0,0.1,500
GM00318,Game_00318,Spribe,Slots,98.26,Medium,1,0,2018-05-28,1,1,0.2,250
GM00319,Game_00319,BGaming,Crash,92.56,High,1,0,2018-06-21,1,0,1.0,100
GM00320,Game_00320,Pragmatic Play,Live Casino,98.38,High,1,1,2018-03-11,1,1,1.0,250
GM00321,Game_00321,Evolution,Virtual Sports,96.21,Medium,1,0,2019-03-17,1,0,0.5,250
GM00322,Game_00322,Relax Gaming,Crash,95.8,Medium,1,0,2019-02-13,1,1,1.0,100
GM00323,Game_00323,Evolution,Live Casino,99.06,Medium,1,1,2019-03-16,1,1,0.2,5000
GM00324,Game_00324,Hacksaw,Crash,94.97,Medium,1,0,2024-04-21,1,1,1.0,100
GM00325,Game_00325,Relax Gaming,Slots,93.53,Low,1,0,2021-06-03,1,1,0.1,1000
GM00326,Game_00326,Pragmatic Play,Slots,95.85,Medium,1,0,2020-04-14,1,1,0.5,1000
GM00327,Game_00327,Hacksaw,Virtual Sports,94.08,High,1,0,2019-09-12,0,1,0.5,1000
GM00328,Game_00328,Hacksaw,Slots,92.56,High,1,0,2019-05-02,1,1,0.2,250
GM00329,Game_00329,Relax Gaming,Crash,98.44,High,1,0,2023-09-12,0,1,1.0,500
GM00330,Game_00330,Playtech,Crash,92.78,Medium,1,0,2020-08-02,1,1,1.0,100
GM00331,Game_00331,Evolution,Table Games,92.1,Medium,1,0,2021-08-22,1,1,0.1,500
GM00332,Game_00332,Microgaming,Virtual Sports,93.16,Medium,1,0,2024-02-04,1,1,0.1,250
GM00333,Game_00333,Evolution,Live Casino,97.3,Medium,1,1,2020-12-24,1,1,0.2,1000
GM00334,Game_00334,Microgaming,Live Casino,98.87,High,1,1,2021-09-16,1,1,0.1,500
GM00335,Game_00335,Evolution,Live Casino,96.59,Medium,1,1,2024-09-24,1,0,0.5,500
GM00336,Game_00336,Playtech,Table Games,94.67,High,1,0,2019-03-28,1,1,0.5,250
GM00337,Game_00337,Hacksaw,Virtual Sports,96.12,Low,1,0,2019-08-20,1,0,0.1,250
GM00338,Game_00338,Microgaming,Slots,95.94,Medium,0,0,2023-07-21,1,1,0.1,250
GM00339,Game_00339,BGaming,Table Games,96.21,High,1,0,2019-11-07,1,1,1.0,100
GM00340,Game_00340,Play n GO,Crash,94.6,Medium,1,0,2022-06-11,1,0,0.2,1000
GM00341,Game_00341,Spribe,Slots,97.44,Medium,1,0,2023-07-21,1,1,0.1,1000
GM00342,Game_00342,Hacksaw,Virtual Sports,96.27,High,1,0,2021-05-26,0,1,0.5,1000
GM00343,Game_00343,Hacksaw,Crash,95.97,Medium,1,0,2020-11-08,1,0,0.1,500
GM00344,Game_00344,Spribe,Crash,96.9,High,1,0,2020-03-16,0,1,0.2,100
GM00345,Game_00345,NetEnt,Virtual Sports,93.21,High,1,0,2023-08-26,0,0,1.0,250
GM00346,Game_00346,Evolution,Live Casino,97.21,High,0,1,2024-09-25,1,0,1.0,5000
GM00347,Game_00347,Playtech,Crash,98.3,Low,1,0,2018-08-10,1,0,0.1,1000
GM00348,Game_00348,Microgaming,Slots,92.35,High,0,0,2021-10-30,1,1,0.1,100
GM00349,Game_00349,BGaming,Live Casino,97.49,Medium,1,1,2022-12-28,0,0,1.0,5000
GM00350,Game_00350,Relax Gaming,Crash,94.71,High,1,0,2022-05-01,1,0,1.0,250
GM00351,Game_00351,Hacksaw,Live Casino,96.01,Low,1,1,2023-05-02,1,0,0.1,1000
GM00352,Game_00352,BGaming,Slots,98.08,Low,1,0,2022-04-10,1,0,0.5,1000
GM00353,Game_00353,Microgaming,Live Casino,96.82,High,1,1,2018-12-15,0,0,0.2,250
GM00354,Game_00354,Playtech,Virtual Sports,96.1,Medium,1,0,2024-07-08,1,1,0.5,250
GM00355,Game_00355,BGaming,Virtual Sports,98.03,High,1,0,2023-02-23,1,1,1.0,5000
GM00356,Game_00356,Playtech,Crash,95.05,Medium,1,0,2024-04-23,1,1,1.0,5000
GM00357,Game_00357,Evolution,Slots,98.25,High,1,0,2021-12-05,1,0,0.2,250
GM00358,Game_00358,Microgaming,Table Games,95.26,Low,1,0,2022-06-27,0,1,0.2,1000
GM00359,Game_00359,BGaming,Table Games,98.37,High,1,0,2021-01-13,1,0,0.1,250
GM00360,Game_00360,Pragmatic Play,Slots,97.08,Medium,1,0,2022-09-16,1,1,0.2,1000
GM00361,Game_00361,BGaming,Live Casino,97.14,Medium,1,1,2023-11-25,1,1,0.2,500
GM00362,Game_00362,Evolution,Virtual Sports,95.58,High,1,0,2021-01-30,1,0,0.1,100
GM00363,Game_00363,Spribe,Virtual Sports,94.36,Medium,1,0,2023-08-02,1,1,1.0,5000
GM00364,Game_00364,Evolution,Crash,95.59,High,0,0,2022-12-20,1,1,1.0,1000
GM00365,Game_00365,Relax Gaming,Virtual Sports,94.29,Medium,1,0,2024-02-18,1,1,0.1,250
GM00366,Game_00366,Hacksaw,Virtual Sports,93.41,Low,1,0,2024-10-19,1,1,1.0,500
GM00367,Game_00367,Hacksaw,Crash,97.87,Low,1,0,2024-01-04,1,0,0.2,500
GM00368,Game_00368,Playtech,Crash,98.27,Low,1,0,2023-04-09,1,0,0.5,5000
GM00369,Game_00369,Evolution,Virtual Sports,92.35,Low,1,0,2022-05-26,1,0,1.0,100
GM00370,Game_00370,Play n GO,Table Games,96.62,High,1,0,2021-06-27,1,0,0.5,500
GM00371,Game_00371,Hacksaw,Crash,98.12,High,1,0,2023-02-11,0,1,0.5,250
GM00372,Game_00372,Hacksaw,Virtual Sports,92.82,High,1,0,2020-11-07,1,0,0.2,100
GM00373,Game_00373,Play n GO,Slots,94.06,Medium,0,0,2022-03-17,1,1,0.5,5000
GM00374,Game_00374,Spribe,Crash,96.32,High,1,0,2023-11-02,0,0,1.0,5000
GM00375,Game_00375,BGaming,Crash,94.5,High,1,0,2019-04-02,1,1,0.1,1000
GM00376,Game_00376,Relax Gaming,Crash,97.71,Low,1,0,2018-09-30,1,1,1.0,5000
GM00377,Game_00377,Play n GO,Crash,92.39,High,1,0,2019-06-02,1,0,1.0,250
GM00378,Game_00378,Spribe,Slots,93.64,Low,1,0,2020-10-25,0,1,0.1,500
GM00379,Game_00379,Playtech,Slots,97.39,Medium,0,0,2024-04-29,1,0,0.1,1000
GM00380,Game_00380,Relax Gaming,Virtual Sports,95.83,Low,1,0,2018-02-15,1,1,0.5,250
GM00381,Game_00381,Hacksaw,Virtual Sports,97.17,Low,1,0,2024-04-24,1,0,1.0,1000
GM00382,Game_00382,Spribe,Table Games,92.72,High,0,0,2021-10-06,1,1,0.1,500
GM00383,Game_00383,Microgaming,Live Casino,98.82,Low,1,1,2018-03-29,1,1,1.0,100
GM00384,Game_00384,NetEnt,Virtual Sports,94.15,Medium,1,0,2022-06-03,0,1,0.2,500
GM00385,Game_00385,Spribe,Slots,97.9,Medium,1,0,2018-05-24,1,1,0.2,5000
GM00386,Game_00386,Evolution,Crash,96.37,Medium,1,0,2019-03-25,1,0,0.5,1000
GM00387,Game_00387,Spribe,Slots,96.62,Medium,1,0,2018-12-14,1,0,0.5,1000
GM00388,Game_00388,Relax Gaming,Table Games,97.07,Low,1,0,2021-12-30,1,0,0.2,500
GM00389,Game_00389,NetEnt,Table Games,92.69,High,1,0,2019-03-03,0,1,0.1,1000
GM00390,Game_00390,Relax Gaming,Crash,94.86,Medium,1,0,2020-08-20,1,1,1.0,5000
GM00391,Game_00391,Spribe,Virtual Sports,96.34,Low,1,0,2021-07-17,1,1,0.1,250
GM00392,Game_00392,NetEnt,Crash,92.72,Low,1,0,2023-08-28,1,1,0.2,5000
GM00393,Game_00393,NetEnt,Table Games,96.47,Low,1,0,2018-01-11,1,1,0.1,500
GM00394,Game_00394,Play n GO,Slots,95.35,Medium,1,0,2018-12-03,1,1,0.1,250
GM00395,Game_00395,Microgaming,Live Casino,98.83,High,1,1,2020-06-23,0,1,0.5,1000
GM00396,Game_00396,Evolution,Virtual Sports,92.16,Medium,1,0,2021-10-15,0,1,0.2,500
GM00397,Game_00397,Microgaming,Virtual Sports,96.68,Medium,1,0,2018-04-28,1,0,0.1,250
GM00398,Game_00398,Playtech,Live Casino,96.85,Medium,0,1,2023-07-10,1,1,0.5,250
GM00399,Game_00399,Hacksaw,Crash,92.91,Low,1,0,2023-02-24,1,0,0.2,5000
GM00400,Game_00400,Pragmatic Play,Table Games,97.16,Low,1,0,2022-10-12,1,0,0.1,5000
GM00401,Game_00401,Hacksaw,Slots,95.65,Medium,1,0,2024-02-07,1,1,0.1,500
GM00402,Game_00402,BGaming,Live Casino,98.12,High,1,1,2019-10-31,1,1,0.2,250
GM00403,Game_00403,Pragmatic Play,Virtual Sports,96.89,Medium,0,0,2023-08-20,1,0,0.2,100
GM00404,Game_00404,Evolution,Slots,96.2,Low,1,0,2023-01-10,1,1,0.1,5000
GM00405,Game_00405,Hacksaw,Table Games,96.58,High,0,0,2021-04-09,1,1,0.5,250
GM00406,Game_00406,Pragmatic Play,Crash,96.87,High,1,0,2021-10-01,1,1,0.1,1000
GM00407,Game_00407,Evolution,Table Games,94.93,Low,1,0,2022-08-02,1,1,0.2,250
GM00408,Game_00408,NetEnt,Slots,92.27,High,1,0,2019-04-20,1,1,0.2,100
GM00409,Game_00409,Evolution,Crash,98.01,High,1,0,2019-08-17,1,0,0.1,1000
GM00410,Game_00410,Relax Gaming,Crash,97.39,High,1,0,2022-12-17,1,1,0.1,250
GM00411,Game_00411,Playtech,Crash,96.47,Medium,1,0,2022-01-22,1,1,0.1,500
GM00412,Game_00412,NetEnt,Slots,93.51,Medium,1,0,2019-09-26,1,1,1.0,500
GM00413,Game_00413,Play n GO,Table Games,94.16,Low,1,0,2021-07-28,1,0,1.0,5000
GM00414,Game_00414,Spribe,Virtual Sports,97.69,Low,1,0,2022-11-02,1,1,0.1,1000
GM00415,Game_00415,Playtech,Live Casino,97.41,Low,0,1,2021-09-05,1,0,0.1,5000
GM00416,Game_00416,Pragmatic Play,Crash,93.21,Low,1,0,2024-06-18,1,1,1.0,500
GM00417,Game_00417,BGaming,Crash,98.1,High,1,0,2021-05-05,0,1,1.0,500
GM00418,Game_00418,Evolution,Slots,92.7,Medium,1,0,2018-01-02,1,1,0.5,250
GM00419,Game_00419,BGaming,Virtual Sports,96.48,Low,0,0,2019-06-02,1,0,0.5,500
GM00420,Game_00420,Playtech,Live Casino,97.4,Medium,1,1,2022-12-23,1,0,1.0,500
GM00421,Game_00421,Microgaming,Slots,94.35,Low,0,0,2023-02-23,1,1,0.5,5000
GM00422,Game_00422,BGaming,Virtual Sports,95.24,High,0,0,2022-08-02,1,1,0.1,100
GM00423,Game_00423,Spribe,Virtual Sports,94.62,Medium,1,0,2021-11-13,1,1,0.5,100
GM00424,Game_00424,Playtech,Virtual Sports,92.51,High,1,0,2019-12-09,1,1,0.2,250
GM00425,Game_00425,Spribe,Live Casino,96.92,High,1,1,2020-10-29,1,0,0.5,1000
GM00426,Game_00426,Playtech,Virtual Sports,93.2,Low,1,0,2020-01-28,1,1,0.1,5000
GM00427,Game_00427,BGaming,Virtual Sports,94.43,Medium,1,0,2019-08-14,1,1,0.1,5000
GM00428,Game_00428,Pragmatic Play,Table Games,92.05,Medium,1,0,2024-07-07,1,1,0.5,250
GM00429,Game_00429,Playtech,Crash,96.78,Medium,0,0,2021-01-13,1,0,1.0,250
GM00430,Game_00430,BGaming,Crash,92.06,Low,1,0,2023-07-12,1,1,1.0,100
GM00431,Game_00431,BGaming,Live Casino,97.33,Medium,1,1,2021-01-10,1,1,0.1,250
GM00432,Game_00432,Pragmatic Play,Crash,92.57,Low,0,0,2022-10-15,1,1,0.5,250
GM00433,Game_00433,Microgaming,Virtual Sports,93.49,Low,1,0,2024-02-24,1,1,0.1,1000
GM00434,Game_00434,Microgaming,Slots,97.88,Low,1,0,2024-08-18,1,1,0.1,5000
GM00435,Game_00435,Evolution,Slots,95.99,Low,0,0,2021-06-13,1,1,1.0,250
GM00436,Game_00436,Pragmatic Play,Table Games,93.81,High,1,0,2018-03-10,0,1,0.2,5000
GM00437,Game_00437,Microgaming,Slots,96.65,Medium,1,0,2020-12-31,1,1,0.5,100
GM00438,Game_00438,Pragmatic Play,Table Games,93.07,Medium,1,0,2018-05-08,1,0,0.2,1000
GM00439,Game_00439,Playtech,Slots,96.86,Medium,1,0,2018-05-27,0,0,0.1,500
GM00440,Game_00440,Playtech,Table Games,94.34,Low,0,0,2022-09-08,0,1,0.5,500
GM00441,Game_00441,Spribe,Table Games,94.37,Medium,1,0,2024-02-20,1,1,1.0,5000
GM00442,Game_00442,Evolution,Virtual Sports,94.46,High,1,0,2021-05-10,1,0,0.1,100
GM00443,Game_00443,Spribe,Table Games,96.93,Medium,1,0,2024-05-08,1,0,0.2,500
GM00444,Game_00444,Pragmatic Play,Slots,97.88,Medium,1,0,2020-05-15,1,1,0.5,500
GM00445,Game_00445,Spribe,Virtual Sports,97.05,High,1,0,2020-11-20,1,1,1.0,100
GM00446,Game_00446,NetEnt,Table Games,94.25,Medium,1,0,2024-07-10,1,1,1.0,500
GM00447,Game_00447,Microgaming,Virtual Sports,93.75,Low,1,0,2022-01-26,1,1,0.2,500
GM00448,Game_00448,BGaming,Table Games,92.36,Low,1,0,2019-02-26,1,1,0.5,100
GM00449,Game_00449,Playtech,Live Casino,97.52,Low,1,1,2018-06-17,1,1,0.1,1000
GM00450,Game_00450,Play n GO,Virtual Sports,95.09,Medium,1,0,2020-05-02,1,0,1.0,250
GM00451,Game_00451,Play n GO,Table Games,94.37,Medium,1,0,2019-09-27,1,1,0.1,1000
GM00452,Game_00452,Evolution,Slots,96.04,High,0,0,2023-05-09,1,1,0.1,100
GM00453,Game_00453,BGaming,Crash,92.68,High,1,0,2020-10-03,1,1,0.2,100
GM00454,Game_00454,Hacksaw,Virtual Sports,98.02,High,1,0,2024-05-24,1,0,0.2,250
GM00455,Game_00455,Playtech,Table Games,96.7,Medium,1,0,2020-02-17,1,1,0.5,100
GM00456,Game_00456,Relax Gaming,Slots,95.7,Medium,0,0,2019-07-30,1,0,0.1,100
GM00457,Game_00457,Relax Gaming,Table Games,95.52,Medium,1,0,2020-02-18,1,0,0.2,5000
GM00458,Game_00458,Playtech,Table Games,96.78,Low,1,0,2024-01-26,1,1,0.5,500
GM00459,Game_00459,NetEnt,Live Casino,97.17,High,1,1,2018-11-21,0,1,0.1,250
GM00460,Game_00460,Pragmatic Play,Live Casino,96.29,Low,1,1,2022-02-09,1,1,0.5,100
GM00461,Game_00461,Relax Gaming,Crash,94.32,High,1,0,2019-09-16,1,1,1.0,1000
GM00462,Game_00462,Pragmatic Play,Table Games,93.42,Medium,0,0,2023-06-19,0,0,0.1,500
GM00463,Game_00463,Pragmatic Play,Live Casino,97.85,Medium,1,1,2019-01-26,1,1,1.0,5000
GM00464,Game_00464,Hacksaw,Live Casino,98.97,Medium,1,1,2022-11-22,1,1,0.5,100
GM00465,Game_00465,Hacksaw,Slots,93.4,Medium,1,0,2019-02-17,1,1,1.0,100
GM00466,Game_00466,Playtech,Table Games,96.46,Medium,1,0,2019-03-29,1,1,0.5,100
GM00467,Game_00467,Pragmatic Play,Virtual Sports,95.57,Medium,1,0,2021-12-29,1,0,0.1,1000
GM00468,Game_00468,Pragmatic Play,Crash,97.4,High,0,0,2022-03-20,1,0,1.0,100
GM00469,Game_00469,NetEnt,Live Casino,97.36,High,0,1,2019-01-07,1,1,0.2,250
GM00470,Game_00470,Relax Gaming,Live Casino,96.81,Medium,1,1,2022-04-26,1,1,0.5,100
GM00471,Game_00471,NetEnt,Live Casino,97.32,High,1,1,2023-09-19,1,1,1.0,1000
GM00472,Game_00472,Play n GO,Slots,92.25,High,1,0,2019-07-23,1,1,0.1,100
GM00473,Game_00473,Microgaming,Table Games,96.91,High,1,0,2022-08-18,1,1,0.5,1000
GM00474,Game_00474,Pragmatic Play,Live Casino,96.28,Medium,1,1,2020-01-21,1,1,0.2,5000
GM00475,Game_00475,Pragmatic Play,Live Casino,96.02,High,1,1,2020-09-05,0,1,1.0,250
GM00476,Game_00476,Hacksaw,Table Games,93.39,Medium,1,0,2022-03-07,1,0,0.2,5000
GM00477,Game_00477,Play n GO,Live Casino,98.9,Medium,1,1,2018-06-27,1,1,1.0,5000
GM00478,Game_00478,Relax Gaming,Slots,92.5,High,0,0,2021-06-06,1,0,0.1,1000
GM00479,Game_00479,Hacksaw,Virtual Sports,97.68,Medium,1,0,2019-10-08,1,1,0.5,250
GM00480,Game_00480,Spribe,Crash,92.22,Medium,1,0,2023-06-02,1,0,1.0,250
GM00481,Game_00481,Microgaming,Slots,96.29,High,1,0,2018-04-18,0,0,0.5,1000
GM00482,Game_00482,Hacksaw,Virtual Sports,92.46,Low,1,0,2021-10-20,1,0,1.0,250
GM00483,Game_00483,NetEnt,Live Casino,98.72,Medium,1,1,2024-07-02,1,1,0.1,1000
GM00484,Game_00484,Playtech,Virtual Sports,92.48,High,1,0,2024-04-02,1,0,0.1,250
GM00485,Game_00485,Microgaming,Virtual Sports,98.15,Low,1,0,2024-03-04,1,0,0.2,100
GM00486,Game_00486,Relax Gaming,Live Casino,97.75,Medium,0,1,2019-10-21,1,1,0.5,500
GM00487,Game_00487,Relax Gaming,Crash,98.42,Medium,0,0,2022-10-03,1,0,0.5,100
GM00488,Game_00488,BGaming,Crash,95.08,Low,1,0,2024-01-12,1,1,0.2,1000
GM00489,Game_00489,Playtech,Crash,94.95,Medium,0,0,2022-07-10,1,0,0.2,1000
GM00490,Game_00490,Pragmatic Play,Crash,93.96,Low,1,0,2018-12-13,1,1,0.2,5000
GM00491,Game_00491,Playtech,Slots,94.98,Medium,1,0,2021-10-13,1,1,0.1,1000
GM00492,Game_00492,Evolution,Table Games,92.32,Medium,1,0,2022-01-26,1,1,0.5,500
GM00493,Game_00493,BGaming,Slots,94.61,Low,1,0,2018-06-16,1,1,0.1,1000
GM00494,Game_00494,Pragmatic Play,Crash,97.66,High,1,0,2020-06-12,1,0,0.1,250
GM00495,Game_00495,Evolution,Live Casino,96.43,Low,1,1,2021-03-10,1,1,0.2,500
GM00496,Game_00496,Microgaming,Slots,95.08,Medium,1,0,2022-01-22,1,1,0.2,100
GM00497,Game_00497,Pragmatic Play,Table Games,94.13,Medium,1,0,2019-05-08,1,1,0.5,5000
GM00498,Game_00498,Hacksaw,Virtual Sports,96.06,Medium,1,0,2021-11-02,1,0,0.2,100
GM00499,Game_00499,Play n GO,Crash,97.7,Medium,1,0,2024-03-16,1,0,0.2,5000
GM00500,Game_00500,Spribe,Crash,97.55,Medium,0,0,2022-08-15,1,0,0.5,250
GM00501,Game_00501,Hacksaw,Crash,95.09,Medium,1,0,2023-03-31,1,1,0.5,5000
GM00502,Game_00502,Play n GO,Slots,95.15,Medium,1,0,2019-02-14,1,1,1.0,1000
GM00503,Game_00503,BGaming,Table Games,97.9,Medium,0,0,2024-01-20,1,0,0.1,5000
GM00504,Game_00504,Pragmatic Play,Slots,95.63,Medium,1,0,2022-07-19,1,0,0.2,500
GM00505,Game_00505,Spribe,Crash,93.78,Medium,1,0,2022-06-01,1,1,0.5,500
GM00506,Game_00506,Pragmatic Play,Live Casino,97.54,High,1,1,2021-03-02,1,0,1.0,100
GM00507,Game_00507,Relax Gaming,Crash,93.66,High,1,0,2022-04-06,1,0,0.2,1000
GM00508,Game_00508,Playtech,Crash,97.97,Medium,1,0,2019-04-20,1,1,1.0,500
GM00509,Game_00509,NetEnt,Virtual Sports,97.38,Medium,1,0,2019-03-08,1,0,0.5,5000
GM00510,Game_00510,Spribe,Virtual Sports,93.29,High,1,0,2021-02-01,1,0,0.1,5000
GM00511,Game_00511,Spribe,Table Games,92.58,High,1,0,2024-05-16,1,0,1.0,1000
GM00512,Game_00512,Pragmatic Play,Live Casino,97.37,Low,1,1,2022-12-08,1,0,0.1,5000
GM00513,Game_00513,Spribe,Virtual Sports,98.48,Medium,1,0,2018-12-09,1,1,1.0,100
GM00514,Game_00514,Hacksaw,Virtual Sports,96.07,High,1,0,2023-09-29,1,1,0.2,100
GM00515,Game_00515,Spribe,Table Games,97.67,High,1,0,2022-03-18,1,1,0.5,1000
GM00516,Game_00516,Relax Gaming,Table Games,94.67,Low,1,0,2018-05-31,1,1,0.1,500
GM00517,Game_00517,Evolution,Live Casino,97.51,Medium,1,1,2021-04-11,1,1,0.5,1000
GM00518,Game_00518,Play n GO,Slots,98.02,High,1,0,2023-05-02,1,0,1.0,100
GM00519,Game_00519,NetEnt,Table Games,94.37,High,1,0,2020-06-08,1,0,0.5,1000
GM00520,Game_00520,Hacksaw,Virtual Sports,94.2,Low,1,0,2021-01-02,1,0,0.2,500
GM00521,Game_00521,Evolution,Crash,94.39,High,1,0,2022-01-31,1,0,0.1,1000
GM00522,Game_00522,Playtech,Crash,94.02,Low,1,0,2022-01-26,1,0,0.1,500
GM00523,Game_00523,Play n GO,Slots,95.1,Low,1,0,2022-11-19,1,0,0.2,100
GM00524,Game_00524,Evolution,Virtual Sports,98.24,Low,1,0,2018-06-03,1,1,0.2,250
GM00525,Game_00525,NetEnt,Table Games,94.17,Low,1,0,2022-06-05,1,1,0.5,500
GM00526,Game_00526,Play n GO,Live Casino,97.66,Medium,1,1,2019-04-12,1,0,1.0,5000
GM00527,Game_00527,BGaming,Live Casino,98.3,High,1,1,2024-04-29,1,1,0.2,500
GM00528,Game_00528,Pragmatic Play,Table Games,94.52,High,1,0,2021-12-15,1,1,0.2,250
GM00529,Game_00529,Hacksaw,Table Games,96.46,Medium,1,0,2020-02-26,1,0,1.0,250
GM00530,Game_00530,Microgaming,Crash,92.98,High,1,0,2020-08-30,1,1,0.2,500
GM00531,Game_00531,Pragmatic Play,Table Games,98.03,High,1,0,2023-10-31,1,1,0.5,5000
GM00532,Game_00532,Play n GO,Table Games,95.57,Medium,1,0,2023-09-26,1,1,0.1,5000
GM00533,Game_00533,Evolution,Crash,95.27,Low,1,0,2018-05-16,1,1,0.2,1000
GM00534,Game_00534,Play n GO,Live Casino,97.04,Medium,0,1,2020-05-15,1,1,0.1,500
GM00535,Game_00535,Relax Gaming,Live Casino,98.33,Medium,1,1,2024-03-14,1,1,0.1,250
GM00536,Game_00536,NetEnt,Crash,94.24,High,1,0,2021-12-31,1,0,0.5,5000
GM00537,Game_00537,Evolution,Live Casino,98.74,Medium,0,1,2022-06-21,1,1,0.2,250
GM00538,Game_00538,Hacksaw,Live Casino,97.95,Low,1,1,2019-01-31,0,1,1.0,500
GM00539,Game_00539,Evolution,Table Games,93.0,Medium,1,0,2019-04-07,1,0,1.0,100
GM00540,Game_00540,NetEnt,Virtual Sports,93.47,Medium,1,0,2022-11-05,1,1,1.0,5000
GM00541,Game_00541,Relax Gaming,Crash,93.12,High,0,0,2018-05-23,1,1,0.2,250
GM00542,Game_00542,Evolution,Crash,96.94,High,1,0,2022-06-18,1,0,0.5,250
GM00543,Game_00543,Play n GO,Table Games,97.51,Medium,1,0,2021-12-12,1,0,1.0,250
