bet_id,operator_id,player_id,bet_date,sport,market_type,bet_type,stake_usd,odds,potential_payout_usd,status,actual_payout_usd,operator_margin_usd,live_bet,country
BET0000204,OP0012,PLR007359,2023-02-22,Cricket,Asian Handicap,Single,242.59,12.41,3010.54,Lost,0,242.59,0,CA
BET0000205,OP0061,PLR000805,2024-03-26,Baseball,Asian Handicap,Single,128.19,8.5,1089.62,Lost,0,128.19,1,AU
BET0000206,OP0006,PLR001368,2023-05-17,Cricket,First Goal Scorer,Single,464.78,5.57,2588.82,Won,2588.82,-2124.04,1,DE
BET0000207,OP0060,PLR005827,2024-11-30,Baseball,Match Winner,Accumulator,27.86,6.0,167.16,Lost,0,27.86,0,BR
BET0000208,OP0005,PLR004254,2024-12-17,Rugby,Correct Score,Accumulator,266.54,7.33,1953.74,Won,1953.74,-1687.2,1,GB
BET0000209,OP0006,PLR003540,2023-12-07,Cricket,Match Winner,Single,44.41,12.94,574.67,Won,574.67,-530.26,1,AU
BET0000210,OP0050,PLR004238,2024-10-31,Baseball,Asian Handicap,Accumulator,444.4,10.76,4781.74,Void,444.4,0.0,0,GB
BET0000211,OP0080,PLR007643,2023-11-09,Cricket,Match Winner,Single,95.96,2.18,209.19,Lost,0,95.96,1,GB
BET0000212,OP0041,PLR005405,2024-09-23,Esports,Both Teams Score,Single,224.33,12.13,2721.12,Lost,0,224.33,0,AU
BET0000213,OP0026,PLR000843,2024-01-10,Baseball,Correct Score,Single,11.62,7.48,86.92,Lost,0,11.62,0,GB
BET0000214,OP0009,PLR003251,2024-09-05,Baseball,Both Teams Score,Single,66.33,10.86,720.34,Lost,0,66.33,1,NG
BET0000215,OP0007,PLR002583,2023-01-28,Cricket,Match Winner,Single,48.79,10.04,489.85,Void,48.79,0.0,1,GB
BET0000216,OP0025,PLR000332,2024-12-21,Esports,Both Teams Score,Single,417.11,11.24,4688.32,Lost,0,417.11,1,NG
BET0000217,OP0008,PLR003230,2024-04-02,Esports,Asian Handicap,Accumulator,433.91,11.77,5107.12,Won,5107.12,-4673.21,1,DE
BET0000218,OP0029,PLR001265,2023-08-03,Basketball,Over/Under,Accumulator,173.22,6.89,1193.49,Lost,0,173.22,1,PH
BET0000219,OP0057,PLR004329,2023-11-02,Basketball,First Goal Scorer,Single,499.38,4.65,2322.12,Won,2322.12,-1822.74,0,PH
BET0000220,OP0070,PLR002369,2024-06-23,Rugby,Match Winner,System,129.68,13.35,1731.23,Void,129.68,0.0,1,PH
BET0000221,OP0038,PLR001214,2023-02-16,Baseball,Both Teams Score,Accumulator,368.84,4.6,1696.66,Lost,0,368.84,1,IN
BET0000222,OP0036,PLR004181,2023-12-03,Cricket,Match Winner,Single,321.9,14.4,4635.36,Lost,0,321.9,0,DE
BET0000223,OP0015,PLR000953,2024-04-20,Esports,Both Teams Score,System,361.67,9.2,3327.36,Won,3327.36,-2965.69,0,BR
BET0000224,OP0036,PLR000395,2024-04-16,Baseball,First Goal Scorer,Single,408.9,5.57,2277.57,Won,2277.57,-1868.67,0,DE
BET0000225,OP0059,PLR000583,2023-01-01,Baseball,Both Teams Score,Single,328.22,13.78,4522.87,Won,4522.87,-4194.65,0,CA
BET0000226,OP0012,PLR007965,2023-06-24,Baseball,Asian Handicap,Single,205.86,2.48,510.53,Won,510.53,-304.67,0,NG
BET0000227,OP0019,PLR005741,2024-03-26,Esports,Asian Handicap,Single,174.01,5.47,951.83,Lost,0,174.01,0,ZA
BET0000228,OP0027,PLR006523,2024-12-15,Football,Both Teams Score,Single,81.96,8.56,701.58,Lost,0,81.96,0,AU
BET0000229,OP0050,PLR000961,2023-07-03,Basketball,Correct Score,Single,471.82,7.65,3609.42,Won,3609.42,-3137.6,1,BR
BET0000230,OP0052,PLR006512,2023-09-06,Cricket,Match Winner,Single,273.25,13.69,3740.79,Lost,0,273.25,0,DE
BET0000231,OP0044,PLR005035,2024-03-25,Basketball,Both Teams Score,Single,91.16,12.71,1158.64,Pending,0,91.16,1,CA
BET0000232,OP0035,PLR006962,2023-03-06,Basketball,Correct Score,Single,414.01,1.35,558.91,Won,558.91,-144.9,0,PH
BET0000233,OP0005,PLR001711,2024-11-04,Baseball,Match Winner,Single,473.06,13.21,6249.12,Lost,0,473.06,1,KE
BET0000234,OP0069,PLR001318,2023-03-12,Esports,First Goal Scorer,Single,246.98,8.72,2153.67,Won,2153.67,-1906.69,0,BR
BET0000235,OP0032,PLR002980,2023-03-23,Rugby,Both Teams Score,Accumulator,446.8,5.73,2560.16,Pending,0,446.8,0,ZA
BET0000236,OP0005,PLR005363,2023-08-02,Football,Correct Score,Accumulator,130.69,9.12,1191.89,Won,1191.89,-1061.2,0,GB
BET0000237,OP0022,PLR000403,2024-04-04,Tennis,First Goal Scorer,Single,348.33,7.19,2504.49,Lost,0,348.33,1,CA
BET0000238,OP0005,PLR003631,2023-09-14,Basketball,Match Winner,Single,342.0,10.94,3741.48,Won,3741.48,-3399.48,0,AU
BET0000239,OP0069,PLR005713,2023-10-23,Cricket,Correct Score,Single,100.45,9.13,917.11,Lost,0,100.45,1,NG
BET0000240,OP0032,PLR006566,2023-03-03,Baseball,Correct Score,Accumulator,395.09,3.03,1197.12,Won,1197.12,-802.03,0,KE
BET0000241,OP0063,PLR006022,2024-05-21,Cricket,Asian Handicap,Accumulator,222.23,3.32,737.8,Won,737.8,-515.57,1,NG
BET0000242,OP0059,PLR003007,2024-07-26,Rugby,Both Teams Score,Single,98.82,14.77,1459.57,Lost,0,98.82,0,AU
BET0000243,OP0019,PLR007296,2023-08-17,Rugby,Both Teams Score,Accumulator,346.12,11.89,4115.37,Won,4115.37,-3769.25,1,KE
BET0000244,OP0065,PLR005241,2024-05-24,Esports,Match Winner,Single,4.62,10.95,50.59,Lost,0,4.62,0,GB
BET0000245,OP0058,PLR002486,2024-04-14,Cricket,Correct Score,Single,157.09,6.4,1005.38,Won,1005.38,-848.29,1,BR
BET0000246,OP0046,PLR005000,2023-02-05,Tennis,Both Teams Score,Single,403.84,7.65,3089.38,Pending,0,403.84,0,IN
BET0000247,OP0076,PLR007584,2024-05-03,Baseball,Match Winner,Single,103.16,8.98,926.38,Won,926.38,-823.22,0,IN
BET0000248,OP0059,PLR000169,2023-01-16,Rugby,Match Winner,System,297.19,11.93,3545.48,Pending,0,297.19,0,CA
BET0000249,OP0062,PLR000788,2024-04-20,Cricket,Both Teams Score,Accumulator,478.52,2.23,1067.1,Won,1067.1,-588.58,0,AU
BET0000250,OP0062,PLR002855,2024-05-29,Tennis,Asian Handicap,System,97.93,2.95,288.89,Won,288.89,-190.96,0,CA
BET0000251,OP0047,PLR002079,2024-07-20,Tennis,First Goal Scorer,System,12.01,1.46,17.53,Lost,0,12.01,0,KE
BET0000252,OP0057,PLR003027,2023-11-13,Basketball,Both Teams Score,Single,285.75,13.32,3806.19,Lost,0,285.75,0,ZA
BET0000253,OP0046,PLR007591,2024-02-11,Football,Asian Handicap,Single,143.33,11.86,1699.89,Pending,0,143.33,0,GB
BET0000254,OP0021,PLR003890,2023-01-29,Rugby,Asian Handicap,Single,391.68,6.64,2600.76,Lost,0,391.68,0,GB
BET0000255,OP0013,PLR007954,2024-08-16,Cricket,Over/Under,Single,331.83,6.93,2299.58,Won,2299.58,-1967.75,0,DE
BET0000256,OP0070,PLR005489,2024-03-21,Tennis,Correct Score,Single,207.14,4.11,851.35,Lost,0,207.14,1,ZA
BET0000257,OP0052,PLR007531,2024-04-19,Rugby,Match Winner,Accumulator,184.47,5.71,1053.32,Lost,0,184.47,0,CA
BET0000258,OP0034,PLR003333,2023-02-15,Cricket,Match Winner,Accumulator,219.07,2.55,558.63,Lost,0,219.07,1,IN
BET0000259,OP0028,PLR006808,2023-09-01,Tennis,Correct Score,Single,345.15,3.01,1038.9,Void,345.15,0.0,0,AU
BET0000260,OP0040,PLR007685,2023-03-12,Esports,Asian Handicap,Single,16.6,7.7,127.82,Won,127.82,-111.22,1,NG
BET0000261,OP0057,PLR004691,2024-07-28,Basketball,Over/Under,Single,325.59,13.79,4489.89,Lost,0,325.59,1,GB
BET0000262,OP0037,PLR000862,2023-04-15,Cricket,Both Teams Score,System,303.94,4.71,1431.56,Won,1431.56,-1127.62,1,DE
BET0000263,OP0019,PLR003423,2024-12-09,Cricket,Match Winner,Single,225.62,2.16,487.34,Lost,0,225.62,1,DE
BET0000264,OP0027,PLR003510,2024-06-18,Football,Correct Score,System,345.43,12.75,4404.23,Pending,0,345.43,0,GB
BET0000265,OP0051,PLR004721,2024-01-05,Football,Correct Score,Single,396.9,7.91,3139.48,Lost,0,396.9,0,KE
BET0000266,OP0054,PLR001757,2023-02-12,Rugby,Asian Handicap,Single,237.89,14.35,3413.72,Lost,0,237.89,0,BR
BET0000267,OP0011,PLR005508,2023-08-17,Baseball,Both Teams Score,Single,357.96,4.06,1453.32,Won,1453.32,-1095.36,0,DE
BET0000268,OP0027,PLR007017,2024-12-04,Basketball,Match Winner,Accumulator,221.42,9.99,2211.99,Lost,0,221.42,0,NG
BET0000269,OP0074,PLR002025,2024-05-10,Esports,Both Teams Score,Single,60.27,4.31,259.76,Lost,0,60.27,0,DE
BET0000270,OP0057,PLR005917,2024-09-17,Baseball,Correct Score,Accumulator,457.33,2.13,974.11,Won,974.11,-516.78,1,KE
BET0000271,OP0027,PLR002787,2024-10-22,Esports,Match Winner,Single,241.83,3.7,894.77,Void,241.83,0.0,1,NG
BET0000272,OP0007,PLR004999,2023-07-21,Basketball,Correct Score,Single,429.68,8.12,3489.0,Lost,0,429.68,1,NG
BET0000273,OP0037,PLR005533,2023-03-06,Tennis,Both Teams Score,Single,389.84,13.66,5325.21,Won,5325.21,-4935.37,0,CA
BET0000274,OP0019,PLR000482,2024-03-23,Basketball,First Goal Scorer,System,282.19,14.11,3981.7,Won,3981.7,-3699.51,1,KE
BET0000275,OP0049,PLR001414,2024-03-06,Rugby,Both Teams Score,Single,264.29,5.42,1432.45,Lost,0,264.29,0,NG
BET0000276,OP0043,PLR004922,2024-06-08,Baseball,Over/Under,Single,47.94,5.32,255.04,Lost,0,47.94,0,PH
BET0000277,OP0069,PLR005087,2023-08-30,Football,Correct Score,Single,318.15,5.36,1705.28,Lost,0,318.15,0,GB
BET0000278,OP0079,PLR000968,2023-10-07,Tennis,First Goal Scorer,Single,59.3,4.68,277.52,Won,277.52,-218.22,1,AU
BET0000279,OP0005,PLR003973,2024-08-06,Baseball,First Goal Scorer,Single,250.15,13.97,3494.6,Pending,0,250.15,0,IN
BET0000280,OP0036,PLR007309,2024-07-11,Esports,Asian Handicap,Single,199.49,8.14,1623.85,Lost,0,199.49,0,GB
BET0000281,OP0058,PLR004063,2023-12-02,Cricket,Over/Under,Accumulator,223.63,5.07,1133.8,Void,223.63,0.0,1,GB
BET0000282,OP0024,PLR000265,2024-10-15,Rugby,Correct Score,Accumulator,257.22,13.63,3505.91,Lost,0,257.22,0,CA
BET0000283,OP0002,PLR000200,2024-10-02,Esports,Asian Handicap,Single,396.63,9.65,3827.48,Won,3827.48,-3430.85,1,DE
BET0000284,OP0045,PLR003468,2024-10-17,Rugby,Correct Score,Single,299.95,4.55,1364.77,Pending,0,299.95,1,IN
BET0000285,OP0075,PLR002718,2024-05-07,Cricket,Over/Under,Single,358.48,14.79,5301.92,Lost,0,358.48,0,KE
BET0000286,OP0061,PLR001517,2024-07-12,Football,Over/Under,Single,225.48,7.42,1673.06,Lost,0,225.48,0,DE
BET0000287,OP0009,PLR007765,2024-12-30,Cricket,First Goal Scorer,Accumulator,288.69,1.74,502.32,Lost,0,288.69,0,CA
BET0000288,OP0059,PLR001197,2023-08-27,Football,Both Teams Score,Accumulator,372.2,14.26,5307.57,Lost,0,372.2,0,KE
BET0000289,OP0062,PLR005643,2023-12-01,Rugby,Both Teams Score,Accumulator,471.57,2.91,1372.27,Won,1372.27,-900.7,1,NG
BET0000290,OP0076,PLR007406,2024-12-25,Rugby,Correct Score,Single,459.34,5.09,2338.04,Won,2338.04,-1878.7,1,NG
BET0000291,OP0030,PLR003999,2024-12-30,Cricket,Correct Score,Single,3.18,12.97,41.24,Lost,0,3.18,1,CA
BET0000292,OP0044,PLR006700,2023-09-26,Tennis,Both Teams Score,System,169.63,12.88,2184.83,Lost,0,169.63,0,KE
BET0000293,OP0057,PLR002975,2024-12-30,Basketball,Asian Handicap,System,284.08,1.74,494.3,Pending,0,284.08,1,DE
BET0000294,OP0031,PLR001425,2024-02-15,Rugby,Correct Score,Single,472.55,1.41,666.3,Lost,0,472.55,0,KE
BET0000295,OP0069,PLR002195,2024-01-18,Esports,Match Winner,Single,251.86,7.46,1878.88,Lost,0,251.86,0,DE
BET0000296,OP0078,PLR006985,2023-03-22,Tennis,Over/Under,Single,118.45,11.38,1347.96,Won,1347.96,-1229.51,0,PH
BET0000297,OP0047,PLR004686,2024-01-25,Basketball,Both Teams Score,System,182.2,12.59,2293.9,Lost,0,182.2,0,PH
BET0000298,OP0029,PLR001218,2023-02-19,Cricket,Both Teams Score,System,9.31,10.12,94.22,Lost,0,9.31,0,PH
BET0000299,OP0046,PLR006637,2024-04-11,Tennis,Match Winner,Accumulator,281.37,1.49,419.24,Won,419.24,-137.87,0,PH
BET0000300,OP0057,PLR006700,2023-10-15,Cricket,Both Teams Score,Single,393.28,2.09,821.96,Won,821.96,-428.68,0,ZA
BET0000301,OP0070,PLR007382,2023-12-25,Football,First Goal Scorer,Single,257.38,3.24,833.91,Lost,0,257.38,0,KE
BET0000302,OP0031,PLR001341,2024-01-20,Football,Both Teams Score,Single,474.92,13.87,6587.14,Lost,0,474.92,0,GB
BET0000303,OP0034,PLR006114,2024-07-01,Tennis,Match Winner,System,276.62,5.54,1532.47,Lost,0,276.62,1,ZA
BET0000304,OP0074,PLR006086,2023-05-19,Cricket,Asian Handicap,Single,409.79,7.77,3184.07,Lost,0,409.79,0,CA
BET0000305,OP0073,PLR000297,2024-07-22,Tennis,First Goal Scorer,Single,464.12,2.03,942.16,Won,942.16,-478.04,0,PH
BET0000306,OP0080,PLR004085,2023-09-18,Rugby,First Goal Scorer,Single,192.03,5.9,1132.98,Lost,0,192.03,0,IN
BET0000307,OP0004,PLR004510,2024-02-24,Basketball,First Goal Scorer,Accumulator,300.61,6.84,2056.17,Lost,0,300.61,0,PH
BET0000308,OP0021,PLR006151,2023-09-24,Rugby,Asian Handicap,Accumulator,68.8,3.36,231.17,Lost,0,68.8,0,CA
BET0000309,OP0048,PLR005811,2023-04-21,Football,Correct Score,Single,215.52,1.5,323.28,Lost,0,215.52,0,GB
BET0000310,OP0021,PLR005502,2024-11-14,Basketball,Over/Under,Single,268.82,4.75,1276.89,Lost,0,268.82,0,NG
BET0000311,OP0049,PLR003900,2023-05-01,Tennis,Asian Handicap,Single,63.1,6.74,425.29,Lost,0,63.1,1,AU
BET0000312,OP0071,PLR003577,2024-06-17,Esports,First Goal Scorer,System,298.31,10.27,3063.64,Lost,0,298.31,0,PH
BET0000313,OP0078,PLR004657,2023-07-24,Rugby,Asian Handicap,Accumulator,112.9,9.17,1035.29,Lost,0,112.9,0,PH
BET0000314,OP0040,PLR000918,2024-03-21,Rugby,Both Teams Score,Single,396.31,14.71,5829.72,Lost,0,396.31,0,ZA
BET0000315,OP0014,PLR003184,2023-04-06,Rugby,Correct Score,System,367.22,12.76,4685.73,Lost,0,367.22,0,AU
BET0000316,OP0011,PLR005871,2024-10-31,Cricket,Both Teams Score,Single,401.52,8.1,3252.31,Lost,0,401.52,1,DE
BET0000317,OP0017,PLR006556,2024-09-23,Football,Asian Handicap,Single,189.52,6.58,1247.04,Pending,0,189.52,0,BR
BET0000318,OP0018,PLR003166,2023-11-09,Esports,Correct Score,Accumulator,477.46,6.6,3151.24,Lost,0,477.46,0,NG
BET0000319,OP0047,PLR002024,2023-01-24,Cricket,First Goal Scorer,Single,224.5,13.98,3138.51,Pending,0,224.5,0,PH
BET0000320,OP0073,PLR001265,2024-07-23,Rugby,First Goal Scorer,Accumulator,162.31,7.85,1274.13,Won,1274.13,-1111.82,0,IN
BET0000321,OP0007,PLR000048,2023-04-09,Rugby,Correct Score,Single,307.91,12.19,3753.42,Lost,0,307.91,0,PH
BET0000322,OP0006,PLR005374,2023-10-10,Basketball,Both Teams Score,Single,154.97,3.58,554.79,Won,554.79,-399.82,0,AU
BET0000323,OP0001,PLR007498,2023-03-25,Baseball,Both Teams Score,Single,484.46,3.03,1467.91,Lost,0,484.46,1,CA
BET0000324,OP0014,PLR001714,2024-07-07,Tennis,First Goal Scorer,Single,125.98,1.93,243.14,Lost,0,125.98,1,BR
BET0000325,OP0021,PLR004734,2024-12-22,Rugby,Over/Under,Accumulator,421.83,9.72,4100.19,Pending,0,421.83,1,CA
BET0000326,OP0055,PLR007310,2023-09-08,Baseball,Asian Handicap,Single,451.23,14.57,6574.42,Won,6574.42,-6123.19,0,PH
BET0000327,OP0046,PLR002218,2023-11-21,Baseball,Asian Handicap,System,209.62,1.52,318.62,Lost,0,209.62,0,ZA
BET0000328,OP0069,PLR001528,2024-03-17,Basketball,First Goal Scorer,Single,443.59,12.75,5655.77,Lost,0,443.59,0,BR
BET0000329,OP0011,PLR002862,2023-06-24,Football,Asian Handicap,Accumulator,238.68,8.03,1916.6,Lost,0,238.68,0,BR
BET0000330,OP0062,PLR005131,2024-11-27,Rugby,Over/Under,Accumulator,224.2,14.31,3208.3,Lost,0,224.2,0,KE
BET0000331,OP0026,PLR005153,2023-12-25,Basketball,First Goal Scorer,System,406.16,8.42,3419.87,Lost,0,406.16,0,ZA
BET0000332,OP0055,PLR007150,2023-02-23,Basketball,Match Winner,Single,17.33,7.74,134.13,Won,134.13,-116.8,0,BR
BET0000333,OP0019,PLR004699,2023-07-20,Baseball,First Goal Scorer,Single,61.01,7.72,471.0,Pending,0,61.01,0,ZA
BET0000334,OP0030,PLR006010,2024-01-21,Tennis,Over/Under,Single,179.65,4.35,781.48,Won,781.48,-601.83,1,ZA
BET0000335,OP0011,PLR005695,2024-07-21,Basketball,Match Winner,Single,386.76,13.98,5406.9,Won,5406.9,-5020.14,0,AU
BET0000336,OP0009,PLR001051,2024-11-22,Baseball,Asian Handicap,Single,253.88,13.68,3473.08,Lost,0,253.88,0,PH
BET0000337,OP0050,PLR001567,2024-09-14,Basketball,Correct Score,Accumulator,211.61,1.77,374.55,Lost,0,211.61,1,BR
BET0000338,OP0049,PLR002744,2023-01-17,Tennis,Both Teams Score,Accumulator,360.79,6.32,2280.19,Lost,0,360.79,1,BR
BET0000339,OP0029,PLR005839,2024-02-11,Esports,Over/Under,Single,318.3,6.83,2173.99,Lost,0,318.3,1,GB
BET0000340,OP0016,PLR004896,2023-06-15,Esports,Correct Score,Single,13.75,6.96,95.7,Lost,0,13.75,1,AU
BET0000341,OP0047,PLR007880,2024-07-28,Rugby,Match Winner,Single,320.85,11.03,3538.98,Lost,0,320.85,1,CA
BET0000342,OP0024,PLR006173,2023-03-22,Tennis,Asian Handicap,Accumulator,488.32,6.2,3027.58,Lost,0,488.32,0,DE
BET0000343,OP0036,PLR004733,2024-10-23,Esports,Asian Handicap,Accumulator,111.92,4.07,455.51,Won,455.51,-343.59,1,GB
BET0000344,OP0063,PLR007186,2023-02-26,Rugby,First Goal Scorer,Single,290.93,8.01,2330.35,Won,2330.35,-2039.42,0,CA
BET0000345,OP0033,PLR000924,2024-04-30,Tennis,Correct Score,Single,188.15,14.32,2694.31,Lost,0,188.15,0,ZA
BET0000346,OP0074,PLR002770,2023-01-17,Football,Both Teams Score,Accumulator,428.89,7.23,3100.87,Lost,0,428.89,1,KE
BET0000347,OP0033,PLR003741,2024-12-30,Tennis,Correct Score,Accumulator,153.67,5.57,855.94,Won,855.94,-702.27,1,KE
BET0000348,OP0048,PLR006780,2024-01-13,Basketball,Correct Score,Accumulator,440.79,1.71,753.75,Pending,0,440.79,0,ZA
BET0000349,OP0079,PLR000500,2024-12-20,Basketball,Correct Score,Single,354.54,13.5,4786.29,Won,4786.29,-4431.75,0,CA
BET0000350,OP0043,PLR003171,2024-05-07,Rugby,First Goal Scorer,Single,88.67,12.53,1111.04,Pending,0,88.67,0,PH
BET0000351,OP0001,PLR003475,2024-07-28,Football,Match Winner,Single,16.63,3.19,53.05,Lost,0,16.63,0,GB
BET0000352,OP0038,PLR004034,2024-03-06,Rugby,Over/Under,System,178.06,12.63,2248.9,Pending,0,178.06,1,NG
BET0000353,OP0054,PLR007705,2023-04-10,Baseball,Correct Score,Accumulator,475.87,7.26,3454.82,Lost,0,475.87,0,ZA
BET0000354,OP0058,PLR003115,2024-11-08,Rugby,Over/Under,Accumulator,346.87,9.64,3343.83,Lost,0,346.87,0,IN
BET0000355,OP0018,PLR007210,2024-04-04,Basketball,Match Winner,Single,449.41,6.72,3020.04,Pending,0,449.41,1,KE
BET0000356,OP0070,PLR007342,2024-10-17,Rugby,Over/Under,Accumulator,87.43,7.52,657.47,Pending,0,87.43,0,ZA
BET0000357,OP0057,PLR006443,2023-05-22,Baseball,First Goal Scorer,Single,126.47,2.85,360.44,Lost,0,126.47,1,KE
BET0000358,OP0033,PLR001313,2023-11-30,Football,Correct Score,Accumulator,434.3,2.64,1146.55,Pending,0,434.3,1,IN
BET0000359,OP0009,PLR007210,2024-08-09,Rugby,Asian Handicap,Single,149.31,4.44,662.94,Won,662.94,-513.63,0,CA
BET0000360,OP0002,PLR001247,2024-12-06,Esports,Both Teams Score,Single,359.05,10.6,3805.93,Won,3805.93,-3446.88,0,IN
BET0000361,OP0061,PLR000922,2023-12-14,Cricket,Match Winner,Single,224.27,7.09,1590.07,Lost,0,224.27,0,ZA
BET0000362,OP0068,PLR000175,2024-03-29,Rugby,Both Teams Score,Single,20.57,8.2,168.67,Lost,0,20.57,0,CA
BET0000363,OP0052,PLR005254,2023-01-02,Tennis,Correct Score,Accumulator,271.19,5.83,1581.04,Won,1581.04,-1309.85,1,GB
BET0000364,OP0011,PLR006952,2023-11-23,Football,Correct Score,Single,379.76,12.86,4883.71,Won,4883.71,-4503.95,0,GB
BET0000365,OP0045,PLR003719,2023-01-25,Football,First Goal Scorer,Accumulator,254.9,5.81,1480.97,Lost,0,254.9,1,IN
BET0000366,OP0018,PLR005867,2024-03-02,Football,First Goal Scorer,Single,209.52,4.12,863.22,Lost,0,209.52,1,ZA
BET0000367,OP0046,PLR006070,2023-01-09,Cricket,Match Winner,Accumulator,113.73,8.25,938.27,Won,938.27,-824.54,1,IN
BET0000368,OP0042,PLR006104,2023-01-05,Cricket,Match Winner,Single,371.44,6.84,2540.65,Lost,0,371.44,1,GB
BET0000369,OP0032,PLR006024,2023-01-23,Rugby,Over/Under,Single,89.96,5.22,469.59,Won,469.59,-379.63,1,IN
BET0000370,OP0002,PLR006378,2024-05-18,Esports,Both Teams Score,System,202.59,13.88,2811.95,Lost,0,202.59,1,DE
BET0000371,OP0010,PLR002938,2024-04-19,Basketball,Asian Handicap,Accumulator,360.47,5.7,2054.68,Won,2054.68,-1694.21,0,CA
BET0000372,OP0029,PLR004388,2023-10-03,Football,Asian Handicap,Accumulator,420.38,14.68,6171.18,Lost,0,420.38,0,ZA
BET0000373,OP0029,PLR001655,2023-12-13,Tennis,Match Winner,Single,449.58,12.05,5417.44,Lost,0,449.58,0,PH
BET0000374,OP0069,PLR004878,2024-08-14,Rugby,Both Teams Score,System,441.87,9.68,4277.3,Won,4277.3,-3835.43,1,IN
BET0000375,OP0067,PLR001015,2024-07-13,Rugby,Correct Score,Single,400.66,5.2,2083.43,Lost,0,400.66,1,BR
BET0000376,OP0002,PLR000163,2024-11-24,Basketball,Both Teams Score,Single,345.59,6.58,2273.98,Lost,0,345.59,0,DE
BET0000377,OP0003,PLR001154,2023-11-16,Baseball,Correct Score,Single,234.0,2.09,489.06,Lost,0,234.0,0,AU
BET0000378,OP0056,PLR003533,2023-05-28,Rugby,Both Teams Score,Accumulator,5.19,9.0,46.71,Won,46.71,-41.52,1,GB
BET0000379,OP0059,PLR001363,2024-10-04,Baseball,Correct Score,Single,265.79,13.37,3553.61,Lost,0,265.79,1,IN
BET0000380,OP0002,PLR002840,2024-04-06,Rugby,Over/Under,Single,144.21,5.1,735.47,Lost,0,144.21,0,GB
BET0000381,OP0016,PLR005753,2024-07-13,Baseball,Both Teams Score,Single,224.1,3.9,873.99,Lost,0,224.1,0,AU
BET0000382,OP0009,PLR007023,2023-05-29,Cricket,Match Winner,Single,348.34,6.0,2090.04,Won,2090.04,-1741.7,0,CA
BET0000383,OP0066,PLR003792,2023-05-11,Esports,Match Winner,Accumulator,425.91,5.15,2193.44,Won,2193.44,-1767.53,0,GB
BET0000384,OP0010,PLR004951,2023-11-25,Cricket,Correct Score,Accumulator,243.0,3.17,770.31,Lost,0,243.0,1,DE
BET0000385,OP0059,PLR004992,2024-05-28,Cricket,Both Teams Score,Single,95.45,13.72,1309.57,Pending,0,95.45,0,IN
BET0000386,OP0036,PLR001561,2023-10-13,Football,Asian Handicap,System,313.14,11.47,3591.72,Pending,0,313.14,0,ZA
BET0000387,OP0049,PLR002031,2024-03-25,Football,Asian Handicap,Single,182.48,2.68,489.05,Pending,0,182.48,0,CA
BET0000388,OP0027,PLR005224,2024-12-13,Football,Correct Score,Single,218.36,1.65,360.29,Lost,0,218.36,0,ZA
BET0000389,OP0058,PLR005290,2023-06-11,Rugby,Match Winner,Accumulator,160.08,12.21,1954.58,Lost,0,160.08,0,KE
BET0000390,OP0047,PLR005498,2023-12-10,Football,Both Teams Score,Accumulator,462.9,11.39,5272.43,Lost,0,462.9,1,KE
BET0000391,OP0041,PLR003739,2023-04-24,Esports,Correct Score,System,461.1,6.75,3112.43,Won,3112.43,-2651.33,1,BR
BET0000392,OP0053,PLR005844,2023-06-15,Baseball,Both Teams Score,Accumulator,287.9,14.16,4076.66,Pending,0,287.9,0,DE
BET0000393,OP0020,PLR006566,2024-05-13,Football,Match Winner,Single,121.12,5.19,628.61,Lost,0,121.12,1,KE
BET0000394,OP0056,PLR007470,2023-04-27,Esports,Over/Under,Single,10.84,12.74,138.1,Lost,0,10.84,0,GB
BET0000395,OP0080,PLR004515,2023-11-03,Football,Correct Score,Single,465.04,12.54,5831.6,Won,5831.6,-5366.56,1,KE
BET0000396,OP0036,PLR003553,2023-07-05,Baseball,Over/Under,Single,118.36,6.55,775.26,Lost,0,118.36,0,KE
BET0000397,OP0018,PLR005655,2023-10-18,Cricket,Asian Handicap,System,441.92,2.41,1065.03,Lost,0,441.92,1,DE
BET0000398,OP0076,PLR002048,2024-04-29,Esports,Correct Score,Single,290.56,11.92,3463.48,Won,3463.48,-3172.92,1,BR
BET0000399,OP0044,PLR003717,2023-03-08,Tennis,Correct Score,Accumulator,338.39,5.92,2003.27,Lost,0,338.39,0,ZA
BET0000400,OP0054,PLR007193,2023-09-08,Rugby,Over/Under,Single,265.8,5.05,1342.29,Won,1342.29,-1076.49,0,DE
BET0000401,OP0026,PLR004336,2024-06-30,Esports,First Goal Scorer,Single,141.24,10.66,1505.62,Won,1505.62,-1364.38,1,NG
BET0000402,OP0037,PLR004531,2024-07-20,Football,Over/Under,Accumulator,278.78,7.9,2202.36,Won,2202.36,-1923.58,0,NG
